GEO_ID,Year,Total Population,Median Age,Median HH Income,Total Housing Units,Median Number of Rooms,Median Year Built,Median Gross Rent,Mean HH Size,Percent White,Percent Black,Percent HH with Children,Percent Housing Vacant,geo_12,Number of Public Schools
1500000US170318009003,2015,1391,44.7,113542.0,465,6.1,1956.0,2328.0,2.99,0.5693745506829619,0.04744787922358016,0.38847117794486213,0.0,170318009003,0.0
1500000US170318009004,2015,1223,41.4,82679.0,401,6.4,1958.0,1495.0,3.05,0.44971381847914965,0.03025347506132461,0.14329268292682926,0.0,170318009004,0.0
1500000US170318010001,2015,706,46.9,99844.0,313,5.8,1960.0,1680.0,2.44,0.9121813031161473,0.0,0.5656565656565656,0.07667731629392971,170318010001,0.0
1500000US170318010002,2015,1070,41.4,94118.0,380,6.9,1959.0,2222.0,2.82,0.8700934579439252,0.008411214953271028,0.44333333333333336,0.0,170318010002,0.0
1500000US170318010003,2015,1359,49.1,79464.0,727,6.0,1967.0,2683.0,2.25,0.6747608535688006,0.0,0.525065963060686,0.16781292984869325,170318010003,0.0
1500000US170318010004,2015,1619,40.4,156250.0,581,7.8,1959.0,2361.0,2.92,0.7294626312538605,0.011117974058060531,0.5560538116591929,0.04475043029259897,170318010004,0.0
1500000US170318011001,2015,721,33.9,181429.0,212,9.0,1939.0,,3.4,0.9015256588072122,0.0,0.703125,0.0,170318011001,0.0
1500000US170318011002,2015,901,47.4,101375.0,341,7.5,1939.0,1419.0,2.64,0.9522752497225305,0.0,0.5627705627705628,0.0,170318011002,0.0
1500000US170318011003,2015,1323,42.2,148676.0,464,7.5,1943.0,2381.0,2.85,0.8412698412698413,0.015117157974300832,0.5355191256830601,0.0,170318011003,0.0
1500000US170318011004,2015,1755,37.3,155714.0,566,8.2,1939.0,1268.0,3.33,0.9635327635327635,0.007407407407407408,0.5305676855895196,0.0706713780918728,170318011004,0.0
1500000US170310814012,2015,1455,33.4,,1018,2.9,1972.0,1557.0,1.65,0.5951890034364261,0.21924398625429553,0.09578544061302682,0.15520628683693516,170310814012,0.0
1500000US170310814021,2015,2219,36.5,68456.0,1729,3.2,1981.0,1694.0,1.53,0.7584497521406038,0.1149166291122127,0.12166666666666667,0.16194331983805668,170310814021,0.0
1500000US170310814022,2015,1558,48.4,158125.0,1209,3.9,1995.0,2144.0,1.71,0.7567394094993581,0.010911424903722721,0.09831460674157304,0.24483043837882548,170310814022,0.0
1500000US170310814023,2015,981,33.3,125938.0,742,3.7,1998.0,1863.0,1.94,0.6085626911314985,0.0,0.4329501915708812,0.31805929919137466,170310814023,0.0
1500000US170310814031,2015,3320,45.1,101670.0,2736,3.1,1998.0,1723.0,1.47,0.7394578313253012,0.061746987951807226,0.022919179734620022,0.17434210526315788,170310814031,0.0
1500000US170310814032,2015,1225,30.7,55787.0,967,2.3,1977.0,1705.0,1.31,0.56,0.0,0.41721854304635764,0.03205791106514995,170310814032,0.0
1500000US170310814033,2015,2898,31.0,106559.0,2057,2.6,1999.0,1921.0,1.48,0.7273982056590752,0.009316770186335404,0.3477366255144033,0.04861448711716091,170310814033,0.0
1500000US170310815001,2015,1453,31.8,76918.0,1249,3.4,2002.0,1717.0,1.4,0.6875430144528561,0.011011699931176875,0.043835616438356165,0.18654923939151322,170310815001,0.0
1500000US170310815002,2015,1131,36.2,145556.0,1053,3.7,1991.0,2578.0,1.64,0.8567639257294429,0.0,0.24548736462093862,0.3466286799620133,170310815002,0.0
1500000US170310815003,2015,1834,35.7,82279.0,1793,3.1,1994.0,1776.0,1.45,0.6264994547437296,0.0485278080697928,0.23974763406940064,0.2955939765755717,170310815003,0.0
1500000US170310816001,2015,2454,31.7,91532.0,2165,3.1,2001.0,1967.0,1.52,0.7836185819070904,0.04645476772616137,0.2660332541567696,0.2554272517321016,170310816001,0.0
1500000US170310816002,2015,905,34.7,96696.0,883,2.5,1995.0,1943.0,1.37,0.630939226519337,0.016574585635359115,0.3577981651376147,0.2536806342015855,170310816002,0.0
1500000US170310817001,2015,900,31.3,84706.0,774,2.7,1986.0,1600.0,1.44,0.7311111111111112,0.08333333333333333,0.33613445378151263,0.1937984496124031,170310817001,0.0
1500000US170310817002,2015,2334,31.2,93139.0,1928,3.1,2002.0,2025.0,1.39,0.699228791773779,0.01713796058269066,0.1299638989169675,0.129149377593361,170310817002,0.0
1500000US170310818001,2015,3188,33.0,113299.0,2380,3.1,2001.0,1912.0,1.42,0.8651191969887077,0.01631116687578419,0.2668024439918534,0.058823529411764705,170310818001,0.0
1500000US170310818002,2015,2728,34.1,84484.0,2232,3.2,2003.0,1866.0,1.35,0.8837976539589443,0.036656891495601175,0.07952286282306163,0.09453405017921147,170310818002,0.0
1500000US170310818003,2015,1409,32.5,93621.0,1069,2.7,1999.0,2111.0,1.32,0.8928317955997161,0.017743080198722498,0.09693877551020408,0.0,170310818003,0.0
1500000US170310819001,2015,1048,33.9,134167.0,924,4.1,1972.0,1514.0,2.13,0.4303435114503817,0.3501908396946565,0.2542372881355932,0.4675324675324675,170310819001,0.0
1500000US170310901001,2015,988,42.6,73500.0,473,5.3,1956.0,972.0,2.32,0.9281376518218624,0.0,0.38028169014084506,0.09936575052854123,170310901001,1.0
1500000US170310901002,2015,1115,38.2,80917.0,383,5.9,1954.0,977.0,3.14,0.9506726457399103,0.0,0.4349315068493151,0.0731070496083551,170310901002,0.0
1500000US170310901003,2015,658,50.8,85179.0,307,6.2,1956.0,,2.33,0.9361702127659575,0.0,0.215962441314554,0.08143322475570032,170310901003,0.0
1500000US170310901004,2015,505,52.6,93393.0,290,5.6,1956.0,,2.06,0.904950495049505,0.0,0.19047619047619047,0.15517241379310345,170310901004,1.0
1500000US170310902001,2015,1160,34.0,87232.0,345,6.7,1947.0,,3.36,0.9922413793103448,0.0,0.4098939929328622,0.0,170310902001,0.0
1500000US170310902002,2015,1481,32.0,123107.0,546,6.6,1939.0,1337.0,2.94,0.9196488858879136,0.08035111411208642,0.5052356020942408,0.07875457875457875,170310902002,1.0
1500000US170310902003,2015,1583,39.5,73571.0,826,4.6,1971.0,1156.0,2.06,0.9589387239418825,0.0,0.4274193548387097,0.07021791767554479,170310902003,0.0
1500000US170310902004,2015,1828,40.7,80890.0,891,5.1,1956.0,1048.0,2.24,0.9617067833698031,0.0,0.4292929292929293,0.08417508417508418,170310902004,0.0
1500000US170310902005,2015,715,46.9,172500.0,312,7.9,1939.0,,2.73,0.9958041958041958,0.0013986013986013986,0.3786407766990291,0.16666666666666666,170310902005,0.0
1500000US170310903001,2015,1323,41.7,85114.0,545,5.8,1949.0,1326.0,2.63,0.9546485260770975,0.0,0.37110481586402266,0.07706422018348624,170310903001,0.0
1500000US170311001001,2015,851,51.6,,485,5.0,1959.0,959.0,2.25,0.9482961222091657,0.0,0.375,0.21855670103092784,170311001001,0.0
1500000US170311001002,2015,1695,33.4,61543.0,729,5.1,1956.0,1021.0,2.51,1.0,0.0,0.36363636363636365,0.07544581618655692,170311001002,0.0
1500000US170311001003,2015,974,44.5,59758.0,458,5.2,1947.0,921.0,2.53,0.9075975359342916,0.001026694045174538,0.24555160142348753,0.1615720524017467,170311001003,1.0
1500000US170311001004,2015,767,44.2,72083.0,246,5.1,1953.0,,3.12,1.0,0.0,0.42920353982300885,0.0,170311001004,0.0
1500000US170311001005,2015,998,36.6,74931.0,467,5.0,1944.0,1061.0,2.65,0.7705410821643287,0.0,0.4084507042253521,0.19271948608137046,170311001005,0.0
1500000US170311002001,2015,1075,43.6,47383.0,666,5.1,1957.0,1166.0,2.13,0.7572093023255814,0.15255813953488373,0.5041322314049587,0.24174174174174173,170311002001,0.0
1500000US170311002002,2015,773,40.0,94464.0,296,6.3,1939.0,,2.76,0.9055627425614489,0.0,0.296969696969697,0.05405405405405406,170311002002,1.0
1500000US170311002003,2015,1254,48.3,127686.0,377,6.9,1942.0,,2.85,0.9577352472089314,0.0215311004784689,0.2601880877742947,0.0,170311002003,0.0
1500000US170311002004,2015,909,36.9,54821.0,498,4.3,1953.0,838.0,2.18,1.0,0.0,0.4152823920265781,0.16265060240963855,170311002004,0.0
1500000US170311002005,2015,798,55.6,66250.0,509,4.5,1966.0,1020.0,1.57,0.9335839598997494,0.0,0.24257425742574257,0.0,170311002005,0.0
1500000US170311002006,2015,895,46.0,91250.0,299,5.9,1961.0,,3.13,0.8715083798882681,0.0,0.345679012345679,0.043478260869565216,170311002006,0.0
1500000US170311002007,2015,720,42.4,,322,5.2,1939.0,883.0,2.34,0.8541666666666666,0.001388888888888889,0.35714285714285715,0.049689440993788817,170311002007,0.0
1500000US170311003001,2015,749,44.0,86389.0,323,6.4,1945.0,,2.6,0.9839786381842457,0.0,0.31746031746031744,0.10835913312693499,170311003001,1.0
1500000US170311003002,2015,988,49.1,59982.0,579,5.6,1965.0,759.0,2.19,0.687246963562753,0.057692307692307696,0.47104247104247104,0.3316062176165803,170311003002,0.0
1500000US170311003003,2015,609,50.3,104554.0,214,8.1,1939.0,,3.52,0.9589490968801314,0.0,0.21768707482993196,0.19158878504672897,170311003003,0.0
1500000US170311003004,2015,1158,40.2,82596.0,355,5.8,1939.0,751.0,2.89,0.803972366148532,0.018998272884283247,0.7965367965367965,0.0,170311003004,1.0
1500000US170313501002,2015,1293,32.5,49375.0,964,2.8,1966.0,1048.0,1.42,0.07811291569992267,0.5436968290796597,0.28378378378378377,0.05394190871369295,170313501002,0.0
1500000US170313504001,2015,1647,20.5,9775.0,682,3.7,1955.0,279.0,2.78,0.012143290831815421,0.936247723132969,0.6294416243654822,0.13049853372434017,170313504001,1.0
1500000US170313510001,2015,895,42.3,67731.0,351,4.8,1981.0,1075.0,2.55,0.05921787709497207,0.9229050279329609,0.6425339366515838,0.0,170313510001,0.0
1500000US170313510002,2015,714,43.2,43672.0,678,3.4,1957.0,978.0,1.37,0.0,0.9607843137254902,0.49473684210526314,0.23303834808259588,170313510002,0.0
1500000US170313510003,2015,2500,32.9,41480.0,1351,3.3,1958.0,1049.0,1.95,0.054,0.5552,0.35276967930029157,0.050333086602516654,170313510003,0.0
1500000US170313511001,2015,1933,24.0,11503.0,919,4.2,1963.0,399.0,2.38,0.01965856182100362,0.9730988101396792,0.698905109489051,0.117519042437432,170313511001,0.0
1500000US170313511002,2015,29,21.6,,11,,,,2.64,0.20689655172413793,0.3793103448275862,,0.0,170313511002,0.0
1500000US170313511003,2015,0,,,0,,,,,,,,,170313511003,2.0
1500000US170313514001,2015,1651,38.4,9845.0,801,3.8,1972.0,348.0,2.14,0.06844336765596608,0.9030890369473047,0.552870090634441,0.07740324594257178,170313514001,1.0
1500000US170313515001,2015,0,,,0,,,,,,,,,170313515001,0.0
1500000US170313515002,2015,447,25.8,26250.0,211,3.7,2005.0,888.0,2.54,0.2214765100671141,0.47874720357941836,0.4186046511627907,0.16587677725118483,170313515002,0.0
1500000US170313602001,2015,1544,25.3,21635.0,711,3.9,2000.0,831.0,2.42,0.0019430051813471502,0.9753886010362695,0.7160194174757282,0.10407876230661041,170313602001,0.0
1500000US170313801001,2015,1927,40.0,21429.0,1224,4.4,1985.0,554.0,2.1,0.03632589517384536,0.9444732745199792,0.491183879093199,0.25163398692810457,170313801001,1.0
1500000US170313802001,2015,196,39.9,59010.0,187,3.4,1958.0,933.0,1.19,0.07142857142857142,0.8826530612244898,0.0,0.11764705882352941,170313802001,0.0
1500000US170313802002,2015,1590,65.9,16232.0,1068,3.5,1974.0,580.0,1.67,0.05345911949685535,0.8911949685534591,0.2891156462585034,0.10861423220973783,170313802002,0.0
1500000US170313805001,2015,837,23.7,19375.0,301,4.6,2004.0,829.0,2.87,0.0047789725209080045,0.98805256869773,0.48514851485148514,0.029900332225913623,170313805001,1.0
1500000US170313807001,2015,1186,52.3,27037.0,589,4.7,1949.0,755.0,2.0,0.17706576728499157,0.7959527824620574,0.4550898203592814,0.18845500848896435,170313807001,0.0
1500000US170313812001,2015,732,34.4,65469.0,345,5.3,1939.0,874.0,2.12,0.03961748633879782,0.8032786885245902,0.6745562130177515,0.0,170313812001,0.0
1500000US170313812002,2015,1278,38.6,36528.0,827,4.2,1961.0,789.0,1.88,0.024256651017214397,0.9514866979655712,0.34615384615384615,0.17654171704957677,170313812002,1.0
1500000US170313814001,2015,1755,28.0,31875.0,851,4.9,1942.0,921.0,2.84,0.003418803418803419,0.9965811965811966,0.5315068493150685,0.27262044653349,170313814001,1.0
1500000US170313815001,2015,252,43.2,,301,4.6,1942.0,1064.0,2.86,0.12698412698412698,0.8333333333333334,0.42592592592592593,0.707641196013289,170313815001,0.0
1500000US170313817001,2015,0,,,0,,,,,,,,,170313817001,1.0
1500000US170313818001,2015,905,34.1,37708.0,479,5.1,1939.0,1087.0,2.63,0.028729281767955802,0.7591160220994475,0.510752688172043,0.2839248434237996,170313818001,3.0
1500000US170313818002,2015,335,36.5,22188.0,257,3.8,1965.0,427.0,1.44,0.06567164179104477,0.9194029850746268,0.5,0.16731517509727625,170313818002,0.0
1500000US170313819001,2015,547,43.0,38542.0,304,5.3,1981.0,713.0,2.26,0.051188299817184646,0.9378427787934186,0.38,0.20394736842105263,170313819001,0.0
1500000US170313819002,2015,792,37.5,38385.0,361,5.3,1939.0,733.0,2.48,0.09595959595959595,0.8901515151515151,0.477124183006536,0.11634349030470914,170313819002,0.0
1500000US170313901001,2015,1491,37.3,61563.0,643,5.0,1980.0,1068.0,2.62,0.03688799463447351,0.9007377598926894,0.5373563218390804,0.1150855365474339,170313901001,0.0
1500000US170313902001,2015,897,33.7,27386.0,500,4.1,1958.0,934.0,1.79,0.11928651059085842,0.8327759197324415,0.5416666666666666,0.0,170313902001,2.0
1500000US170313902002,2015,724,38.7,90074.0,376,5.9,1939.0,2036.0,2.16,0.12016574585635359,0.7914364640883977,0.44976076555023925,0.11436170212765957,170313902002,1.0
1500000US170313903001,2015,973,30.1,15943.0,562,3.4,1977.0,343.0,2.11,0.019527235354573486,0.9804727646454265,0.6347305389221557,0.17793594306049823,170313903001,0.0
1500000US170313903002,2015,1735,35.3,27378.0,1028,3.5,1962.0,836.0,1.83,0.10317002881844381,0.846685878962536,0.5538461538461539,0.1575875486381323,170313903002,1.0
1500000US170313904001,2015,1628,34.3,31888.0,823,4.7,1949.0,808.0,2.39,0.05835380835380835,0.9109336609336609,0.7212643678160919,0.17132442284325639,170313904001,0.0
1500000US170313904002,2015,1065,58.9,15172.0,932,3.2,1956.0,546.0,1.27,0.1812206572769953,0.8075117370892019,0.32857142857142857,0.18669527896995708,170313904002,1.0
1500000US170313905001,2015,1465,37.2,44038.0,871,4.2,1939.0,927.0,2.07,0.24641638225255974,0.6648464163822526,0.4735202492211838,0.1894374282433984,170313905001,0.0
1500000US170313906001,2015,900,47.3,59750.0,445,4.9,1963.0,726.0,2.18,0.29888888888888887,0.6033333333333334,0.24166666666666667,0.07415730337078652,170313906001,0.0
1500000US170313906002,2015,959,31.3,72292.0,483,4.9,1939.0,1209.0,2.26,0.5338894681960376,0.2659019812304484,0.5091743119266054,0.12422360248447205,170313906002,1.0
1500000US170313907001,2015,1243,64.6,63623.0,915,4.0,1961.0,1280.0,1.5,0.3499597747385358,0.5325824617860017,0.11191335740072202,0.09180327868852459,170313907001,0.0
1500000US170313907002,2015,1268,53.6,36943.0,884,4.3,1973.0,968.0,1.74,0.14037854889589904,0.7665615141955836,0.32752613240418116,0.17760180995475114,170313907002,1.0
1500000US170313907003,2015,3253,28.2,46458.0,1870,3.8,1971.0,1435.0,1.96,0.26713802643713497,0.3599754073163234,0.36152219873150104,0.11283422459893049,170313907003,0.0
1500000US170314003001,2015,1318,29.8,36250.0,710,5.2,1946.0,1035.0,2.49,0.06980273141122914,0.9059180576631259,0.6081871345029239,0.2746478873239437,170314003001,1.0
1500000US170314004001,2015,1116,32.1,23267.0,519,4.7,1965.0,883.0,2.83,0.0,1.0,0.4956896551724138,0.23892100192678228,170314004001,0.0
1500000US170314004002,2015,702,32.1,36250.0,425,4.9,1948.0,1078.0,2.12,0.007122507122507123,0.9786324786324786,0.6190476190476191,0.24705882352941178,170314004002,0.0
1500000US170314005001,2015,1374,24.3,20667.0,604,4.8,1954.0,907.0,3.08,0.0,0.9905385735080058,0.7022900763358778,0.26158940397350994,170314005001,0.0
1500000US170314005002,2015,1020,23.1,26964.0,482,5.1,1939.0,798.0,3.23,0.0,0.9941176470588236,0.6601941747572816,0.34439834024896265,170314005002,1.0
1500000US170318062022,2015,1871,50.3,68004.0,938,5.1,1960.0,1085.0,2.13,0.8150721539283805,0.019241047568145375,0.46136363636363636,0.0628997867803838,170318062022,0.0
1500000US170318062023,2015,2048,58.7,65266.0,1252,4.0,1993.0,1602.0,1.61,0.849609375,0.017578125,0.18662952646239556,0.0,170318062023,0.0
1500000US170318063001,2015,1033,34.7,63281.0,357,6.2,1952.0,1143.0,3.2,0.6495643756050339,0.0,0.7075471698113207,0.09523809523809523,170318063001,0.0
1500000US170318063002,2015,956,37.8,63750.0,316,6.6,1949.0,,3.03,0.6872384937238494,0.0,0.583011583011583,0.0,170318063002,0.0
1500000US170318063003,2015,612,48.7,91111.0,234,6.2,1953.0,,2.97,0.9689542483660131,0.0,0.35185185185185186,0.11965811965811966,170318063003,0.0
1500000US170318063004,2015,590,49.8,78594.0,243,5.5,1955.0,,2.43,0.9457627118644067,0.0,0.3969465648854962,0.0,170318063004,0.0
1500000US170318063005,2015,758,52.4,83400.0,371,5.7,1954.0,1625.0,2.14,0.762532981530343,0.0,0.24413145539906103,0.04582210242587601,170318063005,0.0
1500000US170318063006,2015,930,39.4,98295.0,272,6.4,1952.0,,3.54,0.8559139784946237,0.0,0.5605381165919282,0.03308823529411765,170318063006,0.0
1500000US170318064001,2015,1142,42.8,63393.0,463,6.2,1946.0,746.0,2.59,0.8861646234676007,0.01138353765323993,0.47750865051903113,0.047516198704103674,170318064001,0.0
1500000US170318064002,2015,1330,37.7,69821.0,424,5.9,1952.0,1355.0,3.37,0.9293233082706767,0.0,0.5522875816993464,0.06839622641509434,170318064002,0.0
1500000US170318065011,2015,1025,36.6,60000.0,344,6.3,1952.0,1132.0,3.38,0.6595121951219513,0.001951219512195122,0.3263598326359833,0.12209302325581395,170318065011,0.0
1500000US170318065012,2015,1395,40.2,47045.0,434,5.1,1964.0,890.0,3.34,0.36845878136200716,0.0035842293906810036,0.3421828908554572,0.03686635944700461,170318065012,0.0
1500000US170318065021,2015,869,38.5,71316.0,307,5.6,1956.0,875.0,3.02,0.8481012658227848,0.0,0.4788732394366197,0.06188925081433225,170318065021,0.0
1500000US170318065022,2015,546,49.7,60469.0,223,5.8,1952.0,1260.0,2.65,0.8809523809523809,0.014652014652014652,0.1696969696969697,0.07623318385650224,170318065022,0.0
1500000US170318065023,2015,847,44.2,40500.0,335,5.8,1957.0,1597.0,2.65,0.7874852420306966,0.0295159386068477,0.2936802973977695,0.04477611940298507,170318065023,0.0
1500000US170318065024,2015,2142,36.2,52083.0,612,5.8,1952.0,1133.0,3.5,0.7875816993464052,0.0196078431372549,0.30238095238095236,0.0,170318065024,0.0
1500000US170318066001,2015,1860,38.8,81429.0,660,6.6,1959.0,1729.0,3.07,0.714516129032258,0.0543010752688172,0.366,0.08181818181818182,170318066001,0.0
1500000US170318066002,2015,1618,40.4,52434.0,628,5.8,1962.0,831.0,2.58,0.6328800988875154,0.0,0.4444444444444444,0.0,170318066002,0.0
1500000US170318067001,2015,1716,40.0,87868.0,666,6.7,1957.0,1688.0,2.67,0.708041958041958,0.10722610722610723,0.5481651376146789,0.03453453453453453,170318067001,0.0
1500000US170318067002,2015,1053,45.6,133750.0,366,8.2,1952.0,,2.88,0.8547008547008547,0.016144349477682812,0.4290322580645161,0.0,170318067002,0.0
1500000US170318067003,2015,951,47.8,81492.0,383,6.2,1954.0,,2.65,0.6750788643533123,0.03785488958990536,0.35526315789473684,0.06266318537859007,170318067003,0.0
1500000US170318067004,2015,493,43.9,98438.0,208,6.3,1958.0,,2.34,0.59026369168357,0.030425963488843813,0.2848101265822785,0.0,170318067004,0.0
1500000US170318068011,2015,703,52.7,31862.0,385,3.9,1966.0,1020.0,2.33,0.6557610241820768,0.18207681365576103,0.19047619047619047,0.23896103896103896,170318068011,0.0
1500000US170318068012,2015,1486,54.3,55046.0,473,5.1,1970.0,1484.0,2.52,0.6864064602960969,0.180349932705249,0.2574626865671642,0.160676532769556,170318068012,0.0
1500000US170318068013,2015,894,52.0,81500.0,388,6.5,1957.0,,2.48,0.6868008948545862,0.02796420581655481,0.2517482517482518,0.07216494845360824,170318068013,0.0
1500000US170318068014,2015,732,35.9,101875.0,243,6.1,1955.0,1191.0,3.01,0.7486338797814208,0.13114754098360656,0.4666666666666667,0.0,170318068014,0.0
1500000US170318068021,2015,741,60.9,137857.0,310,7.3,1957.0,,2.61,0.9068825910931174,0.0,0.11023622047244094,0.08387096774193549,170318068021,0.0
1500000US170318068022,2015,1087,46.1,46771.0,544,4.4,1956.0,1131.0,2.31,0.577736890524379,0.05795768169273229,0.3941368078175896,0.13419117647058823,170318068022,0.0
1500000US170318068023,2015,1001,41.5,122159.0,321,7.7,1963.0,985.0,3.12,0.8651348651348651,0.028971028971028972,0.31800766283524906,0.0,170318068023,0.0
1500000US170318069001,2015,792,44.9,85272.0,348,6.7,1970.0,1881.0,2.82,0.571969696969697,0.0,0.3333333333333333,0.1925287356321839,170318069001,0.0
1500000US170318069002,2015,1892,61.6,45299.0,1114,4.1,1973.0,252.0,1.86,0.4667019027484144,0.005285412262156448,0.26141078838174275,0.08707360861759425,170318069002,0.0
1500000US170318069003,2015,1960,38.7,77117.0,888,4.4,2002.0,1955.0,2.42,0.44387755102040816,0.0005102040816326531,0.4103671706263499,0.09346846846846847,170318069003,0.0
1500000US170318070001,2015,3406,40.2,49464.0,1107,4.4,1954.0,1097.0,3.18,0.5625366999412801,0.10393423370522607,0.48028673835125446,0.07497741644083107,170318070001,0.0
1500000US170318070002,2015,1044,32.9,56691.0,463,3.9,1957.0,1169.0,2.58,0.6944444444444444,0.10727969348659004,0.3605015673981191,0.12742980561555076,170318070002,0.0
1500000US170318070003,2015,1205,43.7,59076.0,337,6.7,1954.0,,3.58,0.5543568464730291,0.13443983402489626,0.3724832214765101,0.0,170318070003,0.0
1500000US170318070004,2015,701,30.1,37196.0,249,3.8,1958.0,1009.0,3.06,0.39657631954350925,0.29386590584878747,0.3,0.08032128514056225,170318070004,0.0
1500000US170318071001,2015,744,45.4,102155.0,330,7.1,1952.0,1760.0,2.25,0.7849462365591398,0.11693548387096774,0.38425925925925924,0.0,170318071001,0.0
1500000US170318071002,2015,1256,53.4,85465.0,527,6.8,1958.0,1278.0,2.82,0.6998407643312102,0.17993630573248406,0.3170731707317073,0.15370018975332067,170318071002,0.0
1500000US170318071003,2015,1461,42.3,133661.0,487,7.6,1956.0,,3.0,0.8042436687200547,0.0650239561943874,0.4222222222222222,0.0,170318071003,0.0
1500000US170318072001,2015,741,56.2,110521.0,328,7.0,1956.0,,2.76,0.7044534412955465,0.0,0.25943396226415094,0.18292682926829268,170318072001,0.0
1500000US170318072002,2015,1698,43.0,72961.0,666,6.1,1955.0,1357.0,3.02,0.4734982332155477,0.16195524146054183,0.37383177570093457,0.15465465465465467,170318072002,0.0
1500000US170318072003,2015,1004,41.5,81116.0,381,5.4,1954.0,1142.0,2.75,0.6105577689243028,0.09561752988047809,0.6493506493506493,0.05249343832020997,170318072003,0.0
1500000US170318072004,2015,1082,40.2,89868.0,306,7.2,1955.0,,3.51,0.589648798521257,0.06746765249537892,0.38976377952755903,0.0,170318072004,0.0
1500000US170318072005,2015,972,47.9,137969.0,336,6.6,1955.0,,2.89,0.6121399176954733,0.043209876543209874,0.3794466403162055,0.0,170318072005,0.0
1500000US170318012001,2015,1375,50.9,138958.0,542,7.4,1948.0,1875.0,2.65,0.9025454545454545,0.010181818181818183,0.40694789081885857,0.042435424354243544,170318012001,0.0
1500000US170318012002,2015,695,49.4,204464.0,218,9.0,1939.0,,3.19,0.9151079136690647,0.0,0.37894736842105264,0.0,170318012002,0.0
1500000US170318012003,2015,1330,51.3,133889.0,622,7.0,1955.0,,2.44,0.9240601503759398,0.0,0.5014409221902018,0.12861736334405144,170318012003,0.0
1500000US170318013001,2015,899,47.9,112143.0,336,7.2,1939.0,475.0,2.68,0.7842046718576196,0.012235817575083427,0.4521072796934866,0.0,170318013001,0.0
1500000US170318013002,2015,1224,39.0,107344.0,411,7.9,1939.0,969.0,2.98,0.9248366013071896,0.025326797385620915,0.6294964028776978,0.0,170318013002,0.0
1500000US170318013003,2015,1071,38.0,212059.0,314,9.0,1939.0,,3.41,0.9337068160597572,0.0,0.5833333333333334,0.0,170318013003,0.0
1500000US170318013004,2015,1434,49.1,122083.0,566,5.2,1954.0,936.0,2.4,0.8695955369595537,0.014644351464435146,0.5672514619883041,0.0,170318013004,0.0
1500000US170318014001,2015,1676,43.8,111071.0,572,6.9,1958.0,2411.0,2.93,0.6324582338902148,0.0059665871121718375,0.5255319148936171,0.0,170318014001,0.0
1500000US170318014002,2015,1372,46.7,85156.0,539,7.1,1956.0,1880.0,2.55,0.902332361516035,0.0,0.4873096446700508,0.0,170318014002,0.0
1500000US170318015001,2015,2102,61.8,66713.0,883,5.6,1977.0,1858.0,2.11,0.9024738344433872,0.051855375832540435,0.21264367816091953,0.09060022650056625,170318015001,0.0
1500000US170318015002,2015,2521,47.0,221250.0,787,9.0,1964.0,,3.35,0.8948829829432765,0.0,0.46636085626911317,0.043202033036848796,170318015002,0.0
1500000US170318015003,2015,1853,41.8,103864.0,771,5.5,1957.0,1204.0,2.52,0.8845116028062601,0.0,0.48155737704918034,0.04539559014267185,170318015003,0.0
1500000US170318016011,2015,2770,51.0,107240.0,1086,6.9,1986.0,1893.0,2.54,0.8346570397111913,0.007581227436823105,0.38113207547169814,0.056169429097605895,170318016011,0.0
1500000US170318016012,2015,1713,47.5,94583.0,693,7.3,1974.0,,2.64,0.835960303561004,0.0,0.4051383399209486,0.06349206349206349,170318016012,0.0
1500000US170318016031,2015,1461,45.4,87237.0,483,6.5,1967.0,1853.0,2.76,0.8487337440109514,0.053388090349075976,0.48138297872340424,0.014492753623188406,170318016031,0.0
1500000US170318016032,2015,2543,35.8,36990.0,1170,3.7,1974.0,1003.0,2.41,0.42430200550530867,0.07078254030672435,0.6224648985959438,0.09829059829059829,170318016032,0.0
1500000US170318016051,2015,1384,45.1,79475.0,575,6.3,1974.0,616.0,2.41,0.8959537572254336,0.0,0.46742209631728043,0.0,170318016051,0.0
1500000US170318016052,2015,896,42.2,81563.0,345,7.0,1974.0,,2.6,0.5837053571428571,0.0,0.5135135135135135,0.0,170318016052,0.0
1500000US170318016053,2015,1687,56.4,101563.0,759,7.4,1975.0,,2.33,0.8292827504445762,0.0,0.23205342237061768,0.04743083003952569,170318016053,0.0
1500000US170318016054,2015,857,43.5,161250.0,357,8.4,1971.0,,2.66,0.9568261376896149,0.0011668611435239206,0.45422535211267606,0.10364145658263306,170318016054,0.0
1500000US170318016055,2015,605,59.7,198363.0,255,8.1,1975.0,,2.37,0.7950413223140496,0.0,0.1638655462184874,0.0,170318016055,0.0
1500000US170318016061,2015,473,49.9,141350.0,173,9.0,1969.0,,2.73,1.0,0.0,0.30434782608695654,0.0,170318016061,0.0
1500000US170318016062,2015,985,50.7,152981.0,400,9.0,1975.0,,2.66,0.8964467005076142,0.0,0.31805157593123207,0.075,170318016062,0.0
1500000US170318016063,2015,1860,40.8,166633.0,542,7.8,1972.0,2670.0,3.5,0.8543010752688172,0.0,0.6091476091476091,0.01845018450184502,170318016063,0.0
1500000US170318016064,2015,890,39.5,87024.0,311,6.5,1967.0,,3.05,0.6325842696629214,0.0,0.44642857142857145,0.06109324758842444,170318016064,0.0
