,geo_id,stop_id,station_name,distance_miles
1777,1500000US170316405002,30182,Midway,4.083548642
1778,1500000US170317005012,30057,Ashland/63rd,1.085101663
1779,1500000US170310701022,30104,Diversey,0.61354916
1780,1500000US170311603003,30108,Irving Park,0.117976661
1781,1500000US170315305031,30089,95th/Dan Ryan,1.360133907
1782,1500000US170311403021,30250,Kimball,0.874487086
1783,1500000US170311203004,30248,Jefferson Park,0.874373774
1784,1500000US170311610002,30108,Irving Park,0.10461648
1785,1500000US170310308001,30268,Bryn Mawr,0.338773116
1786,1500000US170310311001,30230,Argyle,0.34614319
1787,1500000US170315203001,30089,95th/Dan Ryan,6.180763595
1788,1500000US170314909021,30089,95th/Dan Ryan,1.109973309
1789,1500000US170310311002,30150,Lawrence,0.180536522
1790,1500000US170311504023,30248,Jefferson Park,0.651546204
1791,1500000US170312207021,30198,Logan Square,0.765368948
1792,1500000US170318343005,30276,87th,2.111266582
1793,1500000US170317104001,30057,Ashland/63rd,0.075376796
1794,1500000US170318398001,30216,Halsted,0.13310976
1795,1500000US170311603002,30108,Irving Park,0.114324684
1796,1500000US170318352001,30182,Midway,0.17823439
1797,1500000US170312213001,30112,California,0.297915898
1798,1500000US170310313001,30230,Argyle,0.503066561
1799,1500000US170318331002,30069,UIC-Halsted,0.135734502
1800,1500000US170318381002,30158,Illinois Medical District,0.15766643
1801,1500000US170312505006,30004,Harlem/Lake,0.155402539
1802,1500000US170311105022,30248,Jefferson Park,0.223668297
1803,1500000US170311005004,30146,Harlem,0.767113936
1804,1500000US170311505012,30248,Jefferson Park,1.465321522
1805,1500000US170311102002,30248,Jefferson Park,0.919825459
1806,1500000US170311510011,30260,Montrose,0.665294651
1807,1500000US170310718002,30126,North/Clybourn,0.144581312
1808,1500000US170315102001,30089,95th/Dan Ryan,4.449180046
1809,1500000US170311707002,30146,Harlem,0.821523887
1810,1500000US170311906012,30120,Ridgeland,0.173975339
1811,1500000US170310301011,30170,Thorndale,0.003568563
1812,1500000US170310513001,30254,Paulina,0.275852059
1813,1500000US170311004003,30146,Harlem,0.273228637
1814,1500000US170310604001,30282,Irving Park,0.51340541
1815,1500000US170316502002,30182,Midway,0.874170644
1816,1500000US170312101001,30013,Belmont,0.875093789
1817,1500000US170310503001,30284,Western,0.065714401
1818,1500000US170315203003,30089,95th/Dan Ryan,5.760712486
1819,1500000US170311002007,30146,Harlem,0.886834769
1820,1500000US170310312001,30230,Argyle,0.21974942
1821,1500000US170310632001,30232,Wellington,0.959339982
1822,1500000US170310107011,30021,Morse,0.653517243
1823,1500000US170312414003,30063,Division,0.090600699
1824,1500000US170315704001,30186,Pulaski,0.490038509
1825,1500000US170314110003,30140,Cottage Grove,1.619870088
1826,1500000US170310302001,30252,Loyola,0.133930521
1827,1500000US170311002006,30146,Harlem,0.416652634
1828,1500000US170311707001,30146,Harlem,0.721769363
1829,1500000US170310714003,30236,Fullerton,1.003198599
1830,1500000US170317003012,30182,Midway,1.129281787
1831,1500000US170312429002,30033,Ashland,1.028326699
1832,1500000US170310718001,30126,North/Clybourn,0.301667431
1833,1500000US170316406002,30182,Midway,2.397785455
1834,1500000US170310615001,30071,Southport,0.230526439
1835,1500000US170310502003,30284,Western,0.251280503
1836,1500000US170310630003,30232,Wellington,0.177385963
1837,1500000US170311202002,30248,Jefferson Park,0.140927844
1838,1500000US170317608021,30045,Cumberland,0.457835966
1839,1500000US170311710005,30146,Harlem,0.627457131
1840,1500000US170310602001,30288,Montrose,0.294577771
1841,1500000US170311602002,30260,Montrose,0.347941081
1842,1500000US170316114001,30061,Western,0.905696862
1843,1500000US170311608004,30240,Addison,0.263151303
1844,1500000US170313515002,30214,35th-Bronzeville-IIT,0.088795829
1845,1500000US170318397002,30216,Halsted,0.062148726
1846,1500000US170313007003,30152,Central Park,0.018581182
1847,1500000US170311911006,30136,Laramie,0.1656277
1848,1500000US170314101001,30140,Cottage Grove,1.11132277
1849,1500000US170313501002,30382,Cermak-McCormick Place,0.637410315
1850,1500000US170311507001,30248,Jefferson Park,0.052231689
1851,1500000US170310103001,30228,Jarvis,0.292143783
1852,1500000US170310306041,30268,Bryn Mawr,0.251131563
1853,1500000US170314205001,30140,Cottage Grove,0.263281143
1854,1500000US170311406022,30250,Kimball,0.353536639
1855,1500000US170310712002,30236,Fullerton,0.376479354
1856,1500000US170317302012,30276,87th,2.022479704
1857,1500000US170318343004,30276,87th,2.496310403
1858,1500000US170312106011,30013,Belmont,0.162335835
1859,1500000US170318401002,30216,Halsted,0.712386621
1860,1500000US170310619011,30274,Addison,0.606120035
1861,1500000US170310107012,30228,Jarvis,0.437555358
1862,1500000US170310619023,30274,Addison,0.762798149
1863,1500000US170311003001,30146,Harlem,0.939152323
1864,1500000US170310307033,30268,Bryn Mawr,0.080299111
1865,1500000US170311003004,30146,Harlem,0.228870121
1866,1500000US170310308003,30067,Berwyn,0.380045532
1867,1500000US170311607003,30013,Belmont,0.993024284
1868,1500000US170317002002,30182,Midway,0.354174199
1869,1500000US170316504003,30182,Midway,1.506894198
1870,1500000US170316914001,30047,79th,1.203245041
1871,1500000US170310105021,30252,Loyola,0.056421964
1872,1500000US170310306032,30268,Bryn Mawr,0.091350241
1873,1500000US170310505002,30278,Addison,0.299633287
1874,1500000US170311003003,30146,Harlem,0.868521712
1875,1500000US170312001001,30108,Irving Park,0.470397089
1876,1500000US170313109003,30041,Damen,0.059694013
1877,1500000US170310321004,30294,Sheridan,0.356023988
1878,1500000US170310314001,30294,Sheridan,0.352862977
1879,1500000US170315602003,30182,Midway,0.794729325
1880,1500000US170316405001,30182,Midway,3.22361285
1881,1500000US170310627003,30254,Paulina,0.168344022
1882,1500000US170316605003,30186,Pulaski,0.924376143
1883,1500000US170310602002,30282,Irving Park,0.40226224
1884,1500000US170318310002,30116,Damen,0.053717227
1885,1500000US170310205003,30021,Morse,1.078196103
1886,1500000US170310313004,30150,Lawrence,0.589411057
1887,1500000US170312106012,30013,Belmont,0.250358248
1888,1500000US170310401002,30019,Damen,0.132212338
1889,1500000US170310203021,30176,Howard,1.532785035
1890,1500000US170310605001,30294,Sheridan,0.167436744
1891,1500000US170310633032,30104,Diversey,1.178967855
1892,1500000US170310402021,30196,Rockwell,0.062245344
1893,1500000US170311403023,30250,Kimball,1.04728401
1894,1500000US170318363001,30025,51st,0.83877477
1895,1500000US170311913013,30120,Ridgeland,0.104092853
1896,1500000US170312108001,30198,Logan Square,0.578969082
1897,1500000US170318407001,30087,California,0.160466871
1898,1500000US170316303001,30220,Kedzie,0.046779826
1899,1500000US170316203001,30186,Pulaski,0.099342712
1900,1500000US170311506002,30248,Jefferson Park,0.67176119
1901,1500000US170314109001,30140,Cottage Grove,1.514849217
1902,1500000US170310403001,30168,Francisco,0.080791639
1903,1500000US170310407002,30196,Rockwell,0.04581888
1904,1500000US170310314006,30386,Wilson,0.644246393
1905,1500000US170310621002,30274,Addison,0.230257837
1906,1500000US170310503003,30196,Rockwell,0.068233111
1907,1500000US170311408001,30168,Francisco,0.240452072
1908,1500000US170310304002,30268,Bryn Mawr,0.878753222
1909,1500000US170311907021,30260,Montrose,1.254057243
1910,1500000US170316505001,30182,Midway,1.069713095
1911,1500000US170317504002,30089,95th/Dan Ryan,4.093179739
1912,1500000US170310633021,30104,Diversey,0.958759425
1913,1500000US170310701011,30104,Diversey,0.96001601
1914,1500000US170314302001,30140,Cottage Grove,1.784204254
1915,1500000US170310509001,30278,Addison,0.773964357
1916,1500000US170310306043,30268,Bryn Mawr,0.148727551
1917,1500000US170310604003,30254,Paulina,0.22254274
1918,1500000US170315306002,30089,95th/Dan Ryan,0.483960038
1919,1500000US170315609004,30182,Midway,3.733275016
1920,1500000US170318400001,30037,Sox-35th,0.659422344
1921,1500000US170310706002,30236,Fullerton,0.64739191
1922,1500000US170310103003,30228,Jarvis,0.278599321
1923,1500000US170314605002,30140,Cottage Grove,2.589511728
1924,1500000US170311201003,30146,Harlem,1.935369355
1925,1500000US170310301031,30148,Granville,0.018935368
1926,1500000US170310107022,30021,Morse,0.287353016
1927,1500000US170312222001,30116,Damen,0.180217045
1928,1500000US170311103004,30248,Jefferson Park,1.708956015
1929,1500000US170313818002,30025,51st,0.250486986
1930,1500000US170315603002,30182,Midway,0.530332295
1931,1500000US170311705002,30045,Cumberland,0.226627449
1932,1500000US170310714004,30156,Sedgwick,0.063339571
1933,1500000US170314109002,30140,Cottage Grove,1.291651816
1934,1500000US170310307031,30067,Berwyn,0.017169516
1935,1500000US170315609003,30182,Midway,3.644222669
1936,1500000US170318363002,30025,51st,1.512226702
1937,1500000US170312004011,30198,Logan Square,1.93004053
1938,1500000US170310513002,30254,Paulina,0.503990368
1939,1500000US170310802012,30156,Sedgwick,0.47537693
1940,1500000US170316407002,30182,Midway,0.642242892
1941,1500000US170311505021,30248,Jefferson Park,1.659855839
1942,1500000US170310306031,30268,Bryn Mawr,0.005700486
1943,1500000US170315603001,30182,Midway,0.871578269
1944,1500000US170311404002,30260,Montrose,0.564177708
1945,1500000US170315806002,30061,Western,0.500057919
1946,1500000US170311710003,30248,Jefferson Park,2.24906044
1947,1500000US170318318002,30250,Kimball,0.085299743
1948,1500000US170311903004,30260,Montrose,1.577283883
1949,1500000US170311503002,30248,Jefferson Park,0.185778498
1950,1500000US170310313005,30230,Argyle,0.35137195
1951,1500000US170317306001,30089,95th/Dan Ryan,2.061932625
1952,1500000US170311512003,30248,Jefferson Park,0.798855222
1953,1500000US170317004021,30182,Midway,1.244759197
1954,1500000US170310404023,30019,Damen,0.040239034
1955,1500000US170311105014,30248,Jefferson Park,0.49552397
1956,1500000US170311907012,30260,Montrose,0.891631238
1957,1500000US170312207024,30013,Belmont,0.459424694
1958,1500000US170311704003,30146,Harlem,0.559833032
1959,1500000US170310810005,30138,Chicago,0.179253844
1960,1500000US170318421003,30006,Pulaski,0.394610936
1961,1500000US170311503004,30248,Jefferson Park,0.047345002
1962,1500000US170313817001,30238,47th,0.280245551
1963,1500000US170310701021,30104,Diversey,0.72057123
1964,1500000US170310506001,30282,Irving Park,0.027170543
1965,1500000US170310505005,30278,Addison,0.693399458
1966,1500000US170311801004,30146,Harlem,0.67224616
1967,1500000US170315906001,30023,35th/Archer,0.429097302
1968,1500000US170310715004,30156,Sedgwick,0.166436291
1969,1500000US170317608034,30045,Cumberland,0.299299672
1970,1500000US170311801005,30146,Harlem,0.193466703
1971,1500000US170314804006,30276,87th,2.750646622
1972,1500000US170311604001,30108,Irving Park,0.61385245
1973,1500000US170312207023,30013,Belmont,0.839505626
1974,1500000US170311705004,30045,Cumberland,0.193289542
1975,1500000US170310701032,30236,Fullerton,0.760186644
1976,1500000US170311505013,30248,Jefferson Park,1.2960125
1977,1500000US170310810004,30122,Clark/Division,0.115307477
1978,1500000US170310204001,30176,Howard,1.057195812
1979,1500000US170310706001,30104,Diversey,0.720753191
1980,1500000US170317502002,30089,95th/Dan Ryan,2.680917261
1981,1500000US170318305003,30202,Kedzie,0.077764089
1982,1500000US170312213003,30112,California,0.25367531
1983,1500000US170311002003,30146,Harlem,1.327237822
1984,1500000US170310209021,30021,Morse,0.736662271
1985,1500000US170315608002,30182,Midway,2.268392879
1986,1500000US170312430002,30033,Ashland,0.765375578
1987,1500000US170316203004,30182,Midway,0.343099381
1988,1500000US170311002001,30146,Harlem,1.081785702
1989,1500000US170311408002,30196,Rockwell,0.230573138
1990,1500000US170318322003,30116,Damen,0.072961322
1991,1500000US170311204002,30248,Jefferson Park,0.680436821
1992,1500000US170310505003,30278,Addison,0.445899649
1993,1500000US170318306001,30252,Loyola,0.668320145
1994,1500000US170310106002,30021,Morse,0.194572385
1995,1500000US170317404004,30089,95th/Dan Ryan,5.677270403
1996,1500000US170310603001,30282,Irving Park,0.324261658
1997,1500000US170311605023,30240,Addison,0.171393754
1998,1500000US170314314004,30140,Cottage Grove,3.311379865
1999,1500000US170311203002,30260,Montrose,0.466147505
2000,1500000US170312304002,30006,Pulaski,0.166035937
2001,1500000US170318308001,30019,Damen,0.171107634
2002,1500000US170316501001,30186,Pulaski,0.722506693
2003,1500000US170311710002,30248,Jefferson Park,2.004042554
2004,1500000US170311511002,30260,Montrose,1.157541174
2005,1500000US170317401002,30089,95th/Dan Ryan,5.165798482
2006,1500000US170310502001,30284,Western,0.281737044
2007,1500000US170310208012,30168,Francisco,0.251570679
2008,1500000US170315501005,30089,95th/Dan Ryan,5.878973502
2009,1500000US170311607005,30226,Kedzie,0.230023876
2010,1500000US170310608001,30294,Sheridan,0.488644545
2011,1500000US170310619012,30258,Belmont,0.680608134
2012,1500000US170311007005,30146,Harlem,0.128676367
2013,1500000US170310813001,30280,Chicago,0.467355253
2014,1500000US170312107003,30013,Belmont,0.608205869
2015,1500000US170318348003,30184,Halsted,0.121482931
2016,1500000US170318426003,30238,47th,0.76971731
2017,1500000US170310305004,30268,Bryn Mawr,0.66988346
2018,1500000US170317502004,30089,95th/Dan Ryan,3.278494729
2019,1500000US170310107024,30228,Jarvis,0.142849431
2020,1500000US170310622002,30258,Belmont,0.309093411
2021,1500000US170310404022,30019,Damen,0.05674871
2022,1500000US170310633013,30104,Diversey,0.705136816
2023,1500000US170310315011,30386,Wilson,0.265144608
2024,1500000US170317404001,30089,95th/Dan Ryan,5.813891389
2025,1500000US170310810003,30122,Clark/Division,0.059310587
2026,1500000US170312819002,30085,Clinton,0.05378221
2027,1500000US170310409002,30284,Western,0.304039319
2028,1500000US170310902001,30146,Harlem,0.17237952
2029,1500000US170310812024,30122,Clark/Division,0.299424135
2030,1500000US170310705002,30236,Fullerton,0.669591916
2031,1500000US170310512001,30278,Addison,0.183651533
2032,1500000US170310407001,30284,Western,0.021255605
2033,1500000US170316504001,30182,Midway,1.484737948
2034,1500000US170311507002,30260,Montrose,1.020486527
2035,1500000US170311103002,30146,Harlem,1.546997333
2036,1500000US170310705001,30104,Diversey,0.464809326
2037,1500000US170310319002,30288,Montrose,0.585756181
2038,1500000US170310402014,30196,Rockwell,0.143103036
2039,1500000US170313501001,30214,35th-Bronzeville-IIT,0.603150194
2040,1500000US170311003002,30146,Harlem,0.141245063
2041,1500000US170310506002,30278,Addison,0.086056105
2042,1500000US170315204001,30089,95th/Dan Ryan,6.702684964
2043,1500000US170310207024,30250,Kimball,0.383458642
2044,1500000US170311303002,30250,Kimball,0.299754792
2045,1500000US170314602001,30140,Cottage Grove,4.449782661
2046,1500000US170311405001,30260,Montrose,0.651897964
2047,1500000US170312831001,30200,Polk,0.378973046
2048,1500000US170311504011,30248,Jefferson Park,0.6811792
2049,1500000US170310301041,30148,Granville,0.250648194
2050,1500000US170317502003,30089,95th/Dan Ryan,3.280317926
2051,1500000US170311005003,30146,Harlem,0.452803012
2052,1500000US170310404025,30019,Damen,0.164589166
2053,1500000US170311511004,30248,Jefferson Park,0.244664523
2054,1500000US170311705003,30045,Cumberland,0.12953556
2055,1500000US170310505004,30278,Addison,0.693727221
2056,1500000US170316304004,30220,Kedzie,0.215851443
2057,1500000US170310313003,30230,Argyle,0.247692897
2058,1500000US170310627002,30071,Southport,0.028179123
2059,1500000US170314108002,30140,Cottage Grove,1.074254855
2060,1500000US170312505001,30264,Oak Park,0.114837209
2061,1500000US170315205003,30089,95th/Dan Ryan,6.265370242
2062,1500000US170311101005,30248,Jefferson Park,0.513257732
2063,1500000US170317503003,30089,95th/Dan Ryan,4.395577336
2064,1500000US170312206021,30198,Logan Square,0.159108777
2065,1500000US170310701031,30236,Fullerton,0.840033547
2066,1500000US170317402003,30182,Midway,1.88115292
2067,1500000US170310408002,30196,Rockwell,0.012742804
2068,1500000US170315609001,30182,Midway,3.06358577
2069,1500000US170311007002,30146,Harlem,1.030804014
2070,1500000US170310307032,30067,Berwyn,0.155191863
2071,1500000US170313302001,30194,Cermak-Chinatown,0.057020743
2072,1500000US170311504012,30248,Jefferson Park,0.671601969
2073,1500000US170312207011,30198,Logan Square,0.823185121
2074,1500000US170318312001,30198,Logan Square,1.075878135
2075,1500000US170311006002,30146,Harlem,1.014114418
2076,1500000US170311602003,30108,Irving Park,0.338910621
2077,1500000US170318104003,30045,Cumberland,0.100353529
2078,1500000US170311201004,30298,Oakton-Skokie,2.362034501
2079,1500000US170311201001,30298,Oakton-Skokie,2.092731078
2080,1500000US170311001004,30146,Harlem,1.808812908
2081,1500000US170311611001,30260,Montrose,0.194879405
2082,1500000US170315610003,30182,Midway,3.466302406
2083,1500000US170310207012,30168,Francisco,0.058345976
2084,1500000US170317402001,30182,Midway,1.184361326
2085,1500000US170315609005,30182,Midway,4.078887877
2086,1500000US170317204001,30089,95th/Dan Ryan,3.984958007
2087,1500000US170317206002,30089,95th/Dan Ryan,3.546963632
2088,1500000US170316304002,30220,Kedzie,0.392054085
2089,1500000US170310501002,30282,Irving Park,0.171320181
2090,1500000US170310813004,30280,Chicago,0.614719224
2091,1500000US170318308002,30288,Montrose,0.095737867
2092,1500000US170310409001,30019,Damen,0.029033516
2093,1500000US170310710001,30236,Fullerton,0.133617365
2094,1500000US170310208013,30196,Rockwell,0.272364928
2095,1500000US170317203001,30089,95th/Dan Ryan,3.415361918
2096,1500000US170317401003,30089,95th/Dan Ryan,5.079886135
2097,1500000US170310314005,30294,Sheridan,0.542856385
2098,1500000US170313510001,30059,Indiana,0.783430232
2099,1500000US170311002002,30146,Harlem,1.186892108
2100,1500000US170311101003,30248,Jefferson Park,1.021814475
2101,1500000US170310901004,30146,Harlem,0.358901716
2102,1500000US170310301032,30148,Granville,0.252926231
2103,1500000US170310307021,30067,Berwyn,0.247538574
2104,1500000US170318439003,30140,Cottage Grove,2.725602923
2105,1500000US170311703003,30146,Harlem,0.648509778
2106,1500000US170315610005,30182,Midway,3.913225887
2107,1500000US170310309004,30067,Berwyn,0.6738245
2108,1500000US170312206011,30198,Logan Square,0.054857094
2109,1500000US170315609006,30182,Midway,4.159619232
2110,1500000US170311007001,30146,Harlem,1.287163576
2111,1500000US170311705001,30045,Cumberland,0.757991177
2112,1500000US170310407004,30196,Rockwell,0.202973734
2113,1500000US170310407003,30196,Rockwell,0.14604502
2114,1500000US170311204001,30248,Jefferson Park,0.769805315
2115,1500000US170317401004,30089,95th/Dan Ryan,5.052990106
2116,1500000US170311103003,30248,Jefferson Park,1.203089382
2117,1500000US170316408001,30182,Midway,0.055341079
2118,1500000US170310203022,30176,Howard,1.611563772
2119,1500000US170310406001,30019,Damen,0.200213733
2120,1500000US170310609002,30274,Addison,0.762365165
2121,1500000US170311105013,30248,Jefferson Park,0.163786108
2122,1500000US170310314002,30294,Sheridan,0.61021492
2123,1500000US170312206025,30198,Logan Square,0.260629834
2124,1500000US170315609002,30182,Midway,3.409087353
2125,1500000US170310310001,30230,Argyle,0.674622185
2126,1500000US170310619021,30258,Belmont,0.959192635
2127,1500000US170313906001,30210,47th,1.712137538
2128,1500000US170310801005,30122,Clark/Division,0.379000564
2129,1500000US170317203002,30089,95th/Dan Ryan,3.581289756
2130,1500000US170311201002,30248,Jefferson Park,1.020615507
2131,1500000US170310608002,30294,Sheridan,0.741646007
2132,1500000US170317402002,30182,Midway,1.715576986
2133,1500000US170311710004,30146,Harlem,0.822233163
2134,1500000US170310404013,30284,Western,0.253519338
2135,1500000US170310801006,30122,Clark/Division,0.183077315
2136,1500000US170310902005,30146,Harlem,0.337402788
2137,1500000US170312505004,30264,Oak Park,0.182940707
2138,1500000US170310901003,30146,Harlem,0.441741726
2139,1500000US170317403005,30182,Midway,1.476700939
2140,1500000US170316006002,30216,Halsted,0.424212395
2141,1500000US170311003005,30146,Harlem,0.445636151
2142,1500000US170317403003,30089,95th/Dan Ryan,6.026673951
2143,1500000US170310633022,30232,Wellington,0.963383636
2144,1500000US170310404012,30284,Western,0.013268149
2145,1500000US170310633012,30232,Wellington,0.626558393
2146,1500000US170318399004,30037,Sox-35th,0.67453555
2147,1500000US170310404014,30019,Damen,0.294491343
2148,1500000US170310632005,30258,Belmont,0.683193088
2149,1500000US170317403001,30182,Midway,1.469355789
2150,1500000US170310633011,30104,Diversey,0.742706466
2151,1500000US170310619024,30258,Belmont,0.974724163
2152,1500000US170311007003,30146,Harlem,0.785095382
2153,1500000US170310801002,30122,Clark/Division,0.435844104
2154,1500000US170316403003,30182,Midway,3.023275582
2155,1500000US170311007004,30146,Harlem,0.577572661
2156,1500000US170311706001,30045,Cumberland,0.606074041
2157,1500000US170310301042,30148,Granville,0.108463767
2158,1500000US170317706022,30172,O'Hare,0.306562919
2159,1500000US170310901002,30146,Harlem,0.176267096
2160,1500000US170311004002,30146,Harlem,0.681538069
2161,1500000US170315610001,30182,Midway,3.217217122
2162,1500000US170318318001,30250,Kimball,0.047371697
2163,1500000US170314112002,30140,Cottage Grove,0.88200596
2164,1500000US170310401003,30284,Western,0.225572569
2165,1500000US170310301021,30148,Granville,0.258819259
2166,1500000US170310801007,30122,Clark/Division,0.334608374
2167,1500000US170310801004,30122,Clark/Division,0.262759825
2168,1500000US170310310002,30150,Lawrence,0.658678855
2169,1500000US170317206001,30089,95th/Dan Ryan,3.950771243
2170,1500000US170310802013,30122,Clark/Division,0.129515854
2171,1500000US170311004001,30146,Harlem,0.620158814
2172,1500000US170310307022,30268,Bryn Mawr,0.25871157
2173,1500000US170310301014,30170,Thorndale,0.25352826
2174,1500000US170315602002,30186,Pulaski,1.642845024
2175,1500000US170310701023,30104,Diversey,0.763528322
2176,1500000US170310633023,30104,Diversey,0.816758166
2177,1500000US170317707001,30160,Rosemont,0.490897757
2178,1500000US170311202003,30248,Jefferson Park,0.369700731
2179,1500000US170317705002,30172,O'Hare,2.086933821
2180,1500000US170310901001,30146,Harlem,0.129005236
2181,1500000US170310813002,30280,Chicago,0.590903975
2182,1500000US170317707002,30160,Rosemont,1.347091649
2183,1500000US170318233041,30089,95th/Dan Ryan,4.673551643
2184,1500000US170317708002,30172,O'Hare,1.403532805
2185,1500000US170318081002,30146,Harlem,0.157663104
2186,1500000US170318079003,30248,Jefferson Park,0.542687151
