,index,GEO_ID,Year,crime_count,total_pop,geo_12,crimes_per_capita
6834,6834,1500000US170314108002,2013,43,1824,170314108002,0.023574561403508772
6835,6835,1500000US170314108002,2014,49,1943,170314108002,0.025218733916623777
6836,6836,1500000US170314108002,2015,40,1932,170314108002,0.020703933747412008
6837,6837,1500000US170314108002,2016,49,1755,170314108002,0.02792022792022792
6838,6838,1500000US170314108002,2017,55,1707,170314108002,0.03222026947861746
6839,6839,1500000US170314108002,2018,47,1767,170314108002,0.02659875495189587
6840,6840,1500000US170314109001,2013,38,732,170314109001,0.05191256830601093
6841,6841,1500000US170314109001,2014,30,796,170314109001,0.03768844221105527
6842,6842,1500000US170314109001,2015,27,759,170314109001,0.03557312252964427
6843,6843,1500000US170314109001,2016,43,733,170314109001,0.058663028649386086
6844,6844,1500000US170314109001,2017,31,614,170314109001,0.050488599348534204
6845,6845,1500000US170314109001,2018,46,541,170314109001,0.08502772643253234
6846,6846,1500000US170314109002,2013,44,523,170314109002,0.0841300191204589
6847,6847,1500000US170314109002,2014,57,517,170314109002,0.1102514506769826
6848,6848,1500000US170314109002,2015,56,574,170314109002,0.0975609756097561
6849,6849,1500000US170314109002,2016,60,591,170314109002,0.10152284263959391
6850,6850,1500000US170314109002,2017,58,594,170314109002,0.09764309764309764
6851,6851,1500000US170314109002,2018,56,598,170314109002,0.09364548494983277
6852,6852,1500000US170314109003,2013,133,1735,170314109003,0.07665706051873199
6853,6853,1500000US170314109003,2014,86,1610,170314109003,0.05341614906832298
6854,6854,1500000US170314109003,2015,113,1647,170314109003,0.06860959319975714
6855,6855,1500000US170314109003,2016,116,1751,170314109003,0.06624785836664764
6856,6856,1500000US170314109003,2017,93,1870,170314109003,0.04973262032085562
6857,6857,1500000US170314109003,2018,102,2230,170314109003,0.045739910313901344
6858,6858,1500000US170314110001,2013,61,1401,170314110001,0.04354032833690221
6859,6859,1500000US170314110001,2014,51,1386,170314110001,0.0367965367965368
6860,6860,1500000US170314110001,2015,64,1453,170314110001,0.0440467997247075
6861,6861,1500000US170314110001,2016,49,1236,170314110001,0.03964401294498382
6862,6862,1500000US170314110001,2017,62,1303,170314110001,0.047582501918649274
6863,6863,1500000US170314110001,2018,74,1216,170314110001,0.06085526315789474
6864,6864,1500000US170314110002,2013,22,603,170314110002,0.03648424543946932
6865,6865,1500000US170314110002,2014,24,552,170314110002,0.043478260869565216
6866,6866,1500000US170314110002,2015,28,505,170314110002,0.055445544554455446
6867,6867,1500000US170314110002,2016,25,514,170314110002,0.048638132295719845
6868,6868,1500000US170314110002,2017,24,461,170314110002,0.052060737527114966
6869,6869,1500000US170314110002,2018,33,536,170314110002,0.061567164179104475
6870,6870,1500000US170314110003,2013,94,1488,170314110003,0.06317204301075269
6871,6871,1500000US170314110003,2014,83,1375,170314110003,0.06036363636363636
6872,6872,1500000US170314110003,2015,98,1281,170314110003,0.07650273224043716
6873,6873,1500000US170314110003,2016,80,1320,170314110003,0.06060606060606061
6874,6874,1500000US170314110003,2017,100,1364,170314110003,0.07331378299120235
6875,6875,1500000US170314110003,2018,139,1417,170314110003,0.09809456598447425
6876,6876,1500000US170314111001,2013,89,1078,170314111001,0.08256029684601113
6877,6877,1500000US170314111001,2014,78,1070,170314111001,0.07289719626168224
6878,6878,1500000US170314111001,2015,88,1069,170314111001,0.0823199251637044
6879,6879,1500000US170314111001,2016,75,1040,170314111001,0.07211538461538461
6880,6880,1500000US170314111001,2017,109,1067,170314111001,0.1021555763823805
6881,6881,1500000US170314111001,2018,115,1063,170314111001,0.10818438381937912
6882,6882,1500000US170314111002,2013,34,1149,170314111002,0.02959094865100087
6883,6883,1500000US170314111002,2014,17,1176,170314111002,0.01445578231292517
6884,6884,1500000US170314111002,2015,18,1197,170314111002,0.015037593984962405
6885,6885,1500000US170314111002,2016,24,1252,170314111002,0.019169329073482427
6886,6886,1500000US170314111002,2017,25,1172,170314111002,0.021331058020477817
6887,6887,1500000US170314111002,2018,32,1232,170314111002,0.025974025974025976
6888,6888,1500000US170314112001,2013,40,1210,170314112001,0.03305785123966942
6889,6889,1500000US170314112001,2014,24,1241,170314112001,0.019339242546333603
6890,6890,1500000US170314112001,2015,31,1131,170314112001,0.027409372236958444
6891,6891,1500000US170314112001,2016,51,1046,170314112001,0.04875717017208413
6892,6892,1500000US170314112001,2017,32,1102,170314112001,0.029038112522686024
6893,6893,1500000US170314112001,2018,30,1060,170314112001,0.02830188679245283
6894,6894,1500000US170314112002,2013,30,630,170314112002,0.047619047619047616
6895,6895,1500000US170314112002,2014,23,450,170314112002,0.051111111111111114
6896,6896,1500000US170314112002,2015,23,544,170314112002,0.042279411764705885
6897,6897,1500000US170314112002,2016,27,558,170314112002,0.04838709677419355
6898,6898,1500000US170314112002,2017,19,579,170314112002,0.03281519861830743
6899,6899,1500000US170314112002,2018,18,491,170314112002,0.03665987780040733
6900,6900,1500000US170314201001,2013,286,1245,170314201001,0.22971887550200804
6901,6901,1500000US170314201001,2014,260,1224,170314201001,0.21241830065359477
6902,6902,1500000US170314201001,2015,195,1329,170314201001,0.14672686230248308
6903,6903,1500000US170314201001,2016,146,1378,170314201001,0.10595065312046444
6904,6904,1500000US170314201001,2017,160,1331,170314201001,0.12021036814425244
6905,6905,1500000US170314201001,2018,134,1447,170314201001,0.09260539046302695
6906,6906,1500000US170314202001,2013,144,1591,170314202001,0.09050911376492772
6907,6907,1500000US170314202001,2014,158,1707,170314202001,0.09256004686584651
6908,6908,1500000US170314202001,2015,159,1771,170314202001,0.08977978543195934
6909,6909,1500000US170314202001,2016,150,1720,170314202001,0.0872093023255814
6910,6910,1500000US170314202001,2017,167,1688,170314202001,0.09893364928909952
6911,6911,1500000US170314202001,2018,133,1672,170314202001,0.07954545454545454
6912,6912,1500000US170314203001,2013,118,2058,170314203001,0.057337220602526724
6913,6913,1500000US170314203001,2014,121,2275,170314203001,0.05318681318681319
6914,6914,1500000US170314203001,2015,106,2505,170314203001,0.04231536926147705
6915,6915,1500000US170314203001,2016,105,2524,170314203001,0.04160063391442155
6916,6916,1500000US170314203001,2017,104,2625,170314203001,0.039619047619047616
6917,6917,1500000US170314203001,2018,103,2737,170314203001,0.037632444282060654
6918,6918,1500000US170314204001,2013,192,1363,170314204001,0.1408657373440939
6919,6919,1500000US170314204001,2014,177,1216,170314204001,0.1455592105263158
6920,6920,1500000US170314204001,2015,139,1307,170314204001,0.1063504208110176
6921,6921,1500000US170314204001,2016,144,1105,170314204001,0.13031674208144797
6922,6922,1500000US170314204001,2017,173,1180,170314204001,0.14661016949152542
6923,6923,1500000US170314204001,2018,152,1131,170314204001,0.134394341290893
6924,6924,1500000US170314205001,2013,139,1221,170314205001,0.11384111384111384
6925,6925,1500000US170314205001,2014,120,1021,170314205001,0.11753183153770813
6926,6926,1500000US170314205001,2015,96,981,170314205001,0.09785932721712538
6927,6927,1500000US170314205001,2016,94,1163,170314205001,0.08082545141874463
6928,6928,1500000US170314205001,2017,126,926,170314205001,0.13606911447084233
6929,6929,1500000US170314205001,2018,98,910,170314205001,0.1076923076923077
6930,6930,1500000US170314205002,2013,304,1007,170314205002,0.3018867924528302
6931,6931,1500000US170314205002,2014,189,1078,170314205002,0.17532467532467533
6932,6932,1500000US170314205002,2015,211,982,170314205002,0.21486761710794297
6933,6933,1500000US170314205002,2016,177,805,170314205002,0.21987577639751552
6934,6934,1500000US170314205002,2017,212,778,170314205002,0.27249357326478146
6935,6935,1500000US170314205002,2018,157,749,170314205002,0.2096128170894526
6936,6936,1500000US170314206001,2013,325,846,170314206001,0.38416075650118203
6937,6937,1500000US170314206001,2014,216,1198,170314206001,0.18030050083472454
6938,6938,1500000US170314206001,2015,225,1303,170314206001,0.17267843438219493
6939,6939,1500000US170314206001,2016,236,1255,170314206001,0.18804780876494023
6940,6940,1500000US170314206001,2017,263,1207,170314206001,0.21789560894780446
6941,6941,1500000US170314206001,2018,272,1158,170314206001,0.23488773747841105
6942,6942,1500000US170314206002,2013,250,761,170314206002,0.328515111695138
6943,6943,1500000US170314206002,2014,264,858,170314206002,0.3076923076923077
6944,6944,1500000US170314206002,2015,196,826,170314206002,0.23728813559322035
6945,6945,1500000US170314206002,2016,201,892,170314206002,0.22533632286995517
6946,6946,1500000US170314206002,2017,200,810,170314206002,0.24691358024691357
6947,6947,1500000US170314206002,2018,193,939,170314206002,0.2055378061767838
6948,6948,1500000US170314207001,2013,237,659,170314207001,0.3596358118361153
6949,6949,1500000US170314207001,2014,181,598,170314207001,0.30267558528428096
6950,6950,1500000US170314207001,2015,141,630,170314207001,0.22380952380952382
6951,6951,1500000US170314207001,2016,140,575,170314207001,0.24347826086956523
6952,6952,1500000US170314207001,2017,168,534,170314207001,0.3146067415730337
6953,6953,1500000US170314207001,2018,155,365,170314207001,0.4246575342465753
6954,6954,1500000US170314207002,2013,154,459,170314207002,0.3355119825708061
6955,6955,1500000US170314207002,2014,137,512,170314207002,0.267578125
6956,6956,1500000US170314207002,2015,88,704,170314207002,0.125
6957,6957,1500000US170314207002,2016,129,522,170314207002,0.2471264367816092
6958,6958,1500000US170314207002,2017,105,532,170314207002,0.19736842105263158
6959,6959,1500000US170314207002,2018,108,555,170314207002,0.1945945945945946
6960,6960,1500000US170314207003,2013,173,598,170314207003,0.28929765886287623
6961,6961,1500000US170314207003,2014,170,486,170314207003,0.3497942386831276
6962,6962,1500000US170314207003,2015,168,602,170314207003,0.27906976744186046
6963,6963,1500000US170314207003,2016,133,667,170314207003,0.19940029985007496
6964,6964,1500000US170314207003,2017,153,793,170314207003,0.19293820933165196
6965,6965,1500000US170314207003,2018,100,792,170314207003,0.12626262626262627
6966,6966,1500000US170314207004,2013,153,680,170314207004,0.225
6967,6967,1500000US170314207004,2014,123,1007,170314207004,0.1221449851042701
6968,6968,1500000US170314207004,2015,104,1104,170314207004,0.09420289855072464
6969,6969,1500000US170314207004,2016,105,1089,170314207004,0.09641873278236915
6970,6970,1500000US170314207004,2017,88,935,170314207004,0.09411764705882353
6971,6971,1500000US170314207004,2018,105,770,170314207004,0.13636363636363635
6972,6972,1500000US170314207005,2013,743,599,170314207005,1.2404006677796326
6973,6973,1500000US170314207005,2014,570,447,170314207005,1.2751677852348993
6974,6974,1500000US170314207005,2015,625,465,170314207005,1.3440860215053763
6975,6975,1500000US170314207005,2016,582,522,170314207005,1.1149425287356323
6976,6976,1500000US170314207005,2017,597,475,170314207005,1.256842105263158
6977,6977,1500000US170314207005,2018,564,554,170314207005,1.0180505415162455
6978,6978,1500000US170314208001,2013,233,1136,170314208001,0.2051056338028169
6979,6979,1500000US170314208001,2014,203,1163,170314208001,0.17454858125537404
6980,6980,1500000US170314208001,2015,203,1052,170314208001,0.19296577946768062
6981,6981,1500000US170314208001,2016,201,1073,170314208001,0.18732525629077354
6982,6982,1500000US170314208001,2017,221,1091,170314208001,0.20256645279560037
6983,6983,1500000US170314208001,2018,179,1015,170314208001,0.17635467980295566
6984,6984,1500000US170314208002,2013,313,1158,170314208002,0.270293609671848
6985,6985,1500000US170314208002,2014,303,1129,170314208002,0.2683790965456156
6986,6986,1500000US170314208002,2015,277,1241,170314208002,0.22320709105560033
6987,6987,1500000US170314208002,2016,268,1047,170314208002,0.2559694364851958
6988,6988,1500000US170314208002,2017,319,986,170314208002,0.3235294117647059
6989,6989,1500000US170314208002,2018,269,1143,170314208002,0.23534558180227472
6990,6990,1500000US170314212001,2013,195,793,170314212001,0.2459016393442623
6991,6991,1500000US170314212001,2014,151,949,170314212001,0.15911485774499473
6992,6992,1500000US170314212001,2015,150,896,170314212001,0.16741071428571427
6993,6993,1500000US170314212001,2016,154,658,170314212001,0.23404255319148937
6994,6994,1500000US170314212001,2017,172,628,170314212001,0.27388535031847133
6995,6995,1500000US170314212001,2018,163,637,170314212001,0.25588697017268447
6996,6996,1500000US170314212002,2013,136,848,170314212002,0.16037735849056603
6997,6997,1500000US170314212002,2014,86,758,170314212002,0.11345646437994723
6998,6998,1500000US170314212002,2015,100,842,170314212002,0.1187648456057007
6999,6999,1500000US170314212002,2016,98,868,170314212002,0.11290322580645161
7000,7000,1500000US170314212002,2017,94,869,170314212002,0.10817031070195628
7001,7001,1500000US170314212002,2018,100,573,170314212002,0.17452006980802792
7002,7002,1500000US170314301011,2013,125,838,170314301011,0.14916467780429593
7003,7003,1500000US170314301011,2014,106,859,170314301011,0.12339930151338765
7004,7004,1500000US170314301011,2015,94,799,170314301011,0.11764705882352941
7005,7005,1500000US170314301011,2016,74,907,170314301011,0.08158765159867695
7006,7006,1500000US170314301011,2017,137,1119,170314301011,0.1224307417336908
7007,7007,1500000US170314301011,2018,130,824,170314301011,0.15776699029126215
7008,7008,1500000US170314301012,2013,381,1017,170314301012,0.3746312684365782
7009,7009,1500000US170314301012,2014,257,886,170314301012,0.29006772009029347
7010,7010,1500000US170314301012,2015,268,950,170314301012,0.28210526315789475
7011,7011,1500000US170314301012,2016,247,616,170314301012,0.400974025974026
7012,7012,1500000US170314301012,2017,256,509,170314301012,0.5029469548133595
7013,7013,1500000US170314301012,2018,222,576,170314301012,0.3854166666666667
7014,7014,1500000US170314301013,2013,136,961,170314301013,0.14151925078043703
7015,7015,1500000US170314301013,2014,118,810,170314301013,0.145679012345679
7016,7016,1500000US170314301013,2015,112,1157,170314301013,0.09680207433016422
7017,7017,1500000US170314301013,2016,116,961,170314301013,0.12070759625390219
7018,7018,1500000US170314301013,2017,73,613,170314301013,0.11908646003262642
7019,7019,1500000US170314301013,2018,87,656,170314301013,0.1326219512195122
7020,7020,1500000US170314301014,2013,248,1417,170314301014,0.17501764290755117
7021,7021,1500000US170314301014,2014,175,1358,170314301014,0.12886597938144329
7022,7022,1500000US170314301014,2015,184,1149,170314301014,0.16013925152306355
7023,7023,1500000US170314301014,2016,203,1115,170314301014,0.18206278026905828
7024,7024,1500000US170314301014,2017,204,1190,170314301014,0.17142857142857143
7025,7025,1500000US170314301014,2018,210,1062,170314301014,0.1977401129943503
7026,7026,1500000US170314301021,2013,169,1620,170314301021,0.10432098765432099
7027,7027,1500000US170314301021,2014,110,1663,170314301021,0.0661455201443175
7028,7028,1500000US170314301021,2015,101,1380,170314301021,0.07318840579710145
7029,7029,1500000US170314301021,2016,121,1371,170314301021,0.08825674690007294
7030,7030,1500000US170314301021,2017,115,1262,170314301021,0.09112519809825674
7031,7031,1500000US170314301021,2018,126,1319,170314301021,0.09552691432903715
7032,7032,1500000US170314301022,2013,142,585,170314301022,0.24273504273504273
7033,7033,1500000US170314301022,2014,89,660,170314301022,0.13484848484848486
7034,7034,1500000US170314301022,2015,98,765,170314301022,0.12810457516339868
7035,7035,1500000US170314301022,2016,96,672,170314301022,0.14285714285714285
7036,7036,1500000US170314301022,2017,88,715,170314301022,0.12307692307692308
7037,7037,1500000US170314301022,2018,102,833,170314301022,0.12244897959183673
7038,7038,1500000US170314301023,2013,165,1057,170314301023,0.15610217596972564
7039,7039,1500000US170314301023,2014,112,1091,170314301023,0.10265811182401467
7040,7040,1500000US170314301023,2015,131,919,170314301023,0.1425462459194777
7041,7041,1500000US170314301023,2016,120,994,170314301023,0.12072434607645875
7042,7042,1500000US170314301023,2017,112,967,170314301023,0.11582213029989659
7043,7043,1500000US170314301023,2018,123,894,170314301023,0.13758389261744966
7044,7044,1500000US170314302001,2013,37,307,170314302001,0.12052117263843648
7045,7045,1500000US170314302001,2014,48,475,170314302001,0.10105263157894737
7046,7046,1500000US170314302001,2015,31,662,170314302001,0.04682779456193353
7047,7047,1500000US170314302001,2016,30,629,170314302001,0.04769475357710652
7048,7048,1500000US170314302001,2017,28,719,170314302001,0.03894297635605007
7049,7049,1500000US170314302001,2018,43,665,170314302001,0.06466165413533835
7050,7050,1500000US170314302002,2013,168,484,170314302002,0.34710743801652894
7051,7051,1500000US170314302002,2014,196,576,170314302002,0.3402777777777778
7052,7052,1500000US170314302002,2015,110,505,170314302002,0.21782178217821782
7053,7053,1500000US170314302002,2016,123,722,170314302002,0.1703601108033241
7054,7054,1500000US170314302002,2017,135,520,170314302002,0.25961538461538464
7055,7055,1500000US170314302002,2018,173,767,170314302002,0.2255541069100391
7056,7056,1500000US170314302003,2013,247,948,170314302003,0.26054852320675104
7057,7057,1500000US170314302003,2014,219,1030,170314302003,0.21262135922330097
7058,7058,1500000US170314302003,2015,200,918,170314302003,0.2178649237472767
7059,7059,1500000US170314302003,2016,117,730,170314302003,0.16027397260273973
7060,7060,1500000US170314302003,2017,191,720,170314302003,0.2652777777777778
7061,7061,1500000US170314302003,2018,208,745,170314302003,0.2791946308724832
7062,7062,1500000US170314302004,2013,217,1019,170314302004,0.2129538763493621
7063,7063,1500000US170314302004,2014,214,1164,170314302004,0.18384879725085912
7064,7064,1500000US170314302004,2015,205,1186,170314302004,0.17284991568296795
7065,7065,1500000US170314302004,2016,167,1305,170314302004,0.12796934865900383
7066,7066,1500000US170314302004,2017,191,1449,170314302004,0.1318150448585231
7067,7067,1500000US170314302004,2018,170,1345,170314302004,0.12639405204460966
7068,7068,1500000US170314302005,2013,370,1709,170314302005,0.21650087770626097
7069,7069,1500000US170314302005,2014,259,1682,170314302005,0.1539833531510107
7070,7070,1500000US170314302005,2015,256,1669,170314302005,0.15338526063511085
7071,7071,1500000US170314302005,2016,286,1488,170314302005,0.1922043010752688
7072,7072,1500000US170314302005,2017,266,1458,170314302005,0.18244170096021947
7073,7073,1500000US170314302005,2018,247,1439,170314302005,0.17164697706740792
7074,7074,1500000US170314303001,2013,239,1200,170314303001,0.19916666666666666
7075,7075,1500000US170314303001,2014,205,1187,170314303001,0.17270429654591407
7076,7076,1500000US170314303001,2015,222,958,170314303001,0.23173277661795408
7077,7077,1500000US170314303001,2016,231,817,170314303001,0.2827417380660955
7078,7078,1500000US170314303001,2017,242,945,170314303001,0.2560846560846561
7079,7079,1500000US170314303001,2018,213,958,170314303001,0.22233820459290188
7080,7080,1500000US170314303002,2013,97,757,170314303002,0.12813738441215325
7081,7081,1500000US170314303002,2014,98,601,170314303002,0.16306156405990016
7082,7082,1500000US170314303002,2015,95,648,170314303002,0.14660493827160495
7083,7083,1500000US170314303002,2016,87,666,170314303002,0.13063063063063063
7084,7084,1500000US170314303002,2017,89,723,170314303002,0.12309820193637622
7085,7085,1500000US170314303002,2018,82,707,170314303002,0.11598302687411598
7086,7086,1500000US170314303003,2013,138,453,170314303003,0.304635761589404
7087,7087,1500000US170314303003,2014,107,474,170314303003,0.22573839662447256
7088,7088,1500000US170314303003,2015,141,535,170314303003,0.2635514018691589
7089,7089,1500000US170314303003,2016,104,635,170314303003,0.16377952755905512
7090,7090,1500000US170314303003,2017,131,723,170314303003,0.18118948824343015
7091,7091,1500000US170314303003,2018,111,733,170314303003,0.15143246930422918
7092,7092,1500000US170314304001,2013,100,830,170314304001,0.12048192771084337
7093,7093,1500000US170314304001,2014,132,661,170314304001,0.19969742813918306
7094,7094,1500000US170314304001,2015,99,768,170314304001,0.12890625
7095,7095,1500000US170314304001,2016,84,632,170314304001,0.13291139240506328
7096,7096,1500000US170314304001,2017,95,620,170314304001,0.1532258064516129
7097,7097,1500000US170314304001,2018,181,600,170314304001,0.3016666666666667
7098,7098,1500000US170314304002,2013,97,552,170314304002,0.17572463768115942
7099,7099,1500000US170314304002,2014,101,408,170314304002,0.24754901960784315
7100,7100,1500000US170314304002,2015,83,447,170314304002,0.18568232662192394
7101,7101,1500000US170314304002,2016,112,477,170314304002,0.2348008385744235
7102,7102,1500000US170314304002,2017,94,451,170314304002,0.20842572062084258
7103,7103,1500000US170314304002,2018,83,484,170314304002,0.17148760330578514
7104,7104,1500000US170314304003,2013,152,753,170314304003,0.20185922974767595
7105,7105,1500000US170314304003,2014,123,926,170314304003,0.132829373650108
7106,7106,1500000US170314304003,2015,149,991,170314304003,0.1503531786074672
7107,7107,1500000US170314304003,2016,117,797,170314304003,0.1468005018820577
7108,7108,1500000US170314304003,2017,132,981,170314304003,0.1345565749235474
7109,7109,1500000US170314304003,2018,95,934,170314304003,0.10171306209850108
7110,7110,1500000US170314304004,2013,173,1130,170314304004,0.15309734513274337
7111,7111,1500000US170314304004,2014,133,1124,170314304004,0.11832740213523131
7112,7112,1500000US170314304004,2015,137,1234,170314304004,0.11102106969205834
7113,7113,1500000US170314304004,2016,152,1040,170314304004,0.14615384615384616
7114,7114,1500000US170314304004,2017,171,882,170314304004,0.19387755102040816
7115,7115,1500000US170314304004,2018,161,738,170314304004,0.2181571815718157
7116,7116,1500000US170314305001,2013,346,1412,170314305001,0.24504249291784702
7117,7117,1500000US170314305001,2014,310,1368,170314305001,0.22660818713450293
7118,7118,1500000US170314305001,2015,296,1350,170314305001,0.21925925925925926
7119,7119,1500000US170314305001,2016,341,1224,170314305001,0.2785947712418301
7120,7120,1500000US170314305001,2017,317,1298,170314305001,0.24422187981510016
7121,7121,1500000US170314305001,2018,300,1229,170314305001,0.24410089503661514
7122,7122,1500000US170314305002,2013,233,1131,170314305002,0.20601237842617154
7123,7123,1500000US170314305002,2014,214,1333,170314305002,0.16054013503375844
7124,7124,1500000US170314305002,2015,193,1356,170314305002,0.14233038348082597
7125,7125,1500000US170314305002,2016,164,1501,170314305002,0.10926049300466356
7126,7126,1500000US170314305002,2017,180,1663,170314305002,0.10823812387251955
7127,7127,1500000US170314305002,2018,175,1663,170314305002,0.10523150932050511
7128,7128,1500000US170314305003,2013,289,925,170314305003,0.3124324324324324
7129,7129,1500000US170314305003,2014,207,960,170314305003,0.215625
7130,7130,1500000US170314305003,2015,215,750,170314305003,0.2866666666666667
7131,7131,1500000US170314305003,2016,199,609,170314305003,0.32676518883415434
7132,7132,1500000US170314305003,2017,170,582,170314305003,0.2920962199312715
7133,7133,1500000US170314305003,2018,189,677,170314305003,0.2791728212703102
7134,7134,1500000US170314306001,2013,292,658,170314306001,0.44376899696048633
7135,7135,1500000US170314306001,2014,192,705,170314306001,0.2723404255319149
7136,7136,1500000US170314306001,2015,164,653,170314306001,0.25114854517611024
7137,7137,1500000US170314306001,2016,175,600,170314306001,0.2916666666666667
7138,7138,1500000US170314306001,2017,192,694,170314306001,0.276657060518732
7139,7139,1500000US170314306001,2018,189,787,170314306001,0.24015247776365947
7140,7140,1500000US170314306002,2013,146,1116,170314306002,0.13082437275985664
7141,7141,1500000US170314306002,2014,117,1037,170314306002,0.1128254580520733
7142,7142,1500000US170314306002,2015,92,966,170314306002,0.09523809523809523
7143,7143,1500000US170314306002,2016,84,1068,170314306002,0.07865168539325842
7144,7144,1500000US170314306002,2017,106,1038,170314306002,0.10211946050096339
7145,7145,1500000US170314306002,2018,86,1133,170314306002,0.07590467784642542
7146,7146,1500000US170314307001,2013,161,1581,170314307001,0.10183428209993675
7147,7147,1500000US170314307001,2014,193,1523,170314307001,0.12672357189757058
7148,7148,1500000US170314307001,2015,91,1525,170314307001,0.05967213114754098
7149,7149,1500000US170314307001,2016,105,1577,170314307001,0.06658211794546608
7150,7150,1500000US170314307001,2017,111,1591,170314307001,0.06976744186046512
7151,7151,1500000US170314307001,2018,82,1417,170314307001,0.05786873676781934
7152,7152,1500000US170314307002,2013,178,986,170314307002,0.18052738336713997
7153,7153,1500000US170314307002,2014,139,957,170314307002,0.1452455590386625
7154,7154,1500000US170314307002,2015,129,1023,170314307002,0.12609970674486803
7155,7155,1500000US170314307002,2016,110,949,170314307002,0.11591148577449947
7156,7156,1500000US170314307002,2017,115,971,170314307002,0.1184346035015448
7157,7157,1500000US170314307002,2018,127,1057,170314307002,0.12015137180700095
7158,7158,1500000US170314308001,2013,111,917,170314308001,0.12104689203925845
7159,7159,1500000US170314308001,2014,123,965,170314308001,0.12746113989637306
7160,7160,1500000US170314308001,2015,95,912,170314308001,0.10416666666666667
7161,7161,1500000US170314308001,2016,74,875,170314308001,0.08457142857142858
7162,7162,1500000US170314308001,2017,85,876,170314308001,0.09703196347031963
7163,7163,1500000US170314308001,2018,99,949,170314308001,0.10432033719704953
7164,7164,1500000US170314308002,2013,174,864,170314308002,0.2013888888888889
7165,7165,1500000US170314308002,2014,124,727,170314308002,0.17056396148555708
7166,7166,1500000US170314308002,2015,120,764,170314308002,0.15706806282722513
7167,7167,1500000US170314308002,2016,84,777,170314308002,0.10810810810810811
7168,7168,1500000US170314308002,2017,94,673,170314308002,0.13967310549777118
7169,7169,1500000US170314308002,2018,112,807,170314308002,0.13878562577447337
7170,7170,1500000US170314309001,2013,202,996,170314309001,0.20281124497991967
7171,7171,1500000US170314309001,2014,192,922,170314309001,0.20824295010845986
7172,7172,1500000US170314309001,2015,150,952,170314309001,0.15756302521008403
7173,7173,1500000US170314309001,2016,141,879,170314309001,0.16040955631399317
7174,7174,1500000US170314309001,2017,132,851,170314309001,0.15511163337250294
7175,7175,1500000US170314309001,2018,132,867,170314309001,0.1522491349480969
7176,7176,1500000US170314309002,2013,137,449,170314309002,0.3051224944320713
7177,7177,1500000US170314309002,2014,122,423,170314309002,0.28841607565011823
7178,7178,1500000US170314309002,2015,124,459,170314309002,0.2701525054466231
7179,7179,1500000US170314309002,2016,95,503,170314309002,0.18886679920477137
7180,7180,1500000US170314309002,2017,104,505,170314309002,0.20594059405940593
7181,7181,1500000US170314309002,2018,120,705,170314309002,0.1702127659574468
7182,7182,1500000US170314312001,2013,285,1968,170314312001,0.1448170731707317
7183,7183,1500000US170314312001,2014,287,1908,170314312001,0.15041928721174005
7184,7184,1500000US170314312001,2015,281,1844,170314312001,0.15238611713665945
7185,7185,1500000US170314312001,2016,243,1837,170314312001,0.13228089275993468
7186,7186,1500000US170314312001,2017,288,1611,170314312001,0.1787709497206704
7187,7187,1500000US170314312001,2018,282,1457,170314312001,0.1935483870967742
7188,7188,1500000US170314312002,2013,231,1051,170314312002,0.219790675547098
7189,7189,1500000US170314312002,2014,214,1383,170314312002,0.1547360809833695
7190,7190,1500000US170314312002,2015,174,1452,170314312002,0.11983471074380166
7191,7191,1500000US170314312002,2016,146,1222,170314312002,0.11947626841243862
7192,7192,1500000US170314312002,2017,143,1364,170314312002,0.10483870967741936
7193,7193,1500000US170314312002,2018,163,1371,170314312002,0.11889132020423049
7194,7194,1500000US170314313011,2013,228,259,170314313011,0.8803088803088803
7195,7195,1500000US170314313011,2014,252,322,170314313011,0.782608695652174
7196,7196,1500000US170314313011,2015,253,309,170314313011,0.8187702265372169
7197,7197,1500000US170314313011,2016,219,310,170314313011,0.7064516129032258
7198,7198,1500000US170314313011,2017,235,262,170314313011,0.8969465648854962
7199,7199,1500000US170314313011,2018,205,421,170314313011,0.48693586698337293
7200,7200,1500000US170314313012,2013,343,1505,170314313012,0.22790697674418606
7201,7201,1500000US170314313012,2014,269,1578,170314313012,0.17046894803548795
7202,7202,1500000US170314313012,2015,252,1377,170314313012,0.1830065359477124
7203,7203,1500000US170314313012,2016,271,1611,170314313012,0.16821849782743636
7204,7204,1500000US170314313012,2017,263,1522,170314313012,0.1727989487516426
7205,7205,1500000US170314313012,2018,244,1675,170314313012,0.14567164179104478
7206,7206,1500000US170314313013,2013,407,1351,170314313013,0.3012583271650629
7207,7207,1500000US170314313013,2014,383,1521,170314313013,0.2518080210387903
7208,7208,1500000US170314313013,2015,403,1351,170314313013,0.29829755736491487
7209,7209,1500000US170314313013,2016,322,1273,170314313013,0.25294579732914374
7210,7210,1500000US170314313013,2017,366,1535,170314313013,0.23843648208469057
7211,7211,1500000US170314313013,2018,318,1484,170314313013,0.21428571428571427
7212,7212,1500000US170314313021,2013,307,1030,170314313021,0.2980582524271845
7213,7213,1500000US170314313021,2014,317,1091,170314313021,0.29055912007332724
7214,7214,1500000US170314313021,2015,313,1197,170314313021,0.26148705096073516
7215,7215,1500000US170314313021,2016,243,1232,170314313021,0.19724025974025974
7216,7216,1500000US170314313021,2017,285,1236,170314313021,0.23058252427184467
