GEO_ID,Year,pri_neigh,sec_neigh,side,price_p_sf,price_p_house,prev_year_no_of_sales,prev_year_avg_age,prev_year_price_p_sf,prev_year_price_p_house,prev_year_avg_sf,station_name,Total Population,Median Age,Median HH Income,Total Housing Units,Median Number of Rooms,Median Year Built,Median Gross Rent,Mean HH Size,Percent White,Percent Black,Percent HH with Children,Percent Housing Vacant,public_schools,crime_count,crimes_per_capita,distance_miles
1500000US170310308004,2019,Andersonville,ANDERSONVILLE,North,281.14222113069565,624825.0,20.0,94.1,247.2166276272065,605150.0,2447.853147291305,Berwyn,956.0,44.100000000000016,68462.0,545.0,5.0,1939.0,1337.0,1.8400000000000007,0.7374476987447699,0.012552301255230127,0.0,0.045871559633027505,0.0,98.0,0.10251046025104603,0.08420278399999997
1500000US170310308004,2019,Andersonville,ANDERSONVILLE,North,281.14222113069565,624825.0,1.0,117.0,162.61925411968778,750000.0,4612.0,Berwyn,956.0,44.100000000000016,68462.0,545.0,5.0,1939.0,1337.0,1.8400000000000007,0.7374476987447699,0.012552301255230127,0.0,0.045871559633027505,0.0,98.0,0.10251046025104603,0.08420278399999997
1500000US170310309001,2016,Andersonville,ANDERSONVILLE,North,235.25545069964207,401633.3333333333,6.0,84.16666666666667,198.7407482352575,354666.6666666667,1784.5694444444443,Bryn Mawr,316.0,44.699999999999996,61141.0,216.0,5.2,1939.0,1305.0,1.61,0.8037974683544303,0.0031645569620253164,0.32,0.09722222222222222,1.0,54.0,0.17088607594936708,0.8216963190000001
1500000US170310309001,2017,Andersonville,ANDERSONVILLE,North,164.94732565095202,487149.93333333335,3.0,93.33333333333333,191.79230380726207,743666.6666666666,3877.4583333333335,Bryn Mawr,374.0,44.70000000000001,61850.0,201.0,5.7,1939.0,1375.0,1.86,0.7139037433155079,0.00267379679144385,0.3953488372093023,0.0,1.0,54.0,0.1443850267379679,0.8216963190000001
1500000US170310309001,2018,Andersonville,ANDERSONVILLE,North,166.96869112765765,443142.85714285716,4.0,96.25,189.7572600854995,643625.0,3391.833333333333,Bryn Mawr,356.0,44.6,61000.0,188.0,5.3,1939.0,1368.0,1.87,0.651685393258427,0.011235955056179777,0.3953488372093023,0.0,1.0,49.0,0.13764044943820225,0.8216963190000001
1500000US170310309001,2019,Andersonville,ANDERSONVILLE,North,201.78056209416837,680416.6666666666,3.0,91.33333333333333,235.25545069964207,401633.3333333333,1707.222222222222,Bryn Mawr,429.0,46.5,68250.0,242.0,5.3,1939.0,1413.0,1.76,0.7342657342657343,0.004662004662004662,0.3611111111111111,0.0,1.0,45.0,0.1048951048951049,0.8216963190000001
1500000US170310309002,2016,Andersonville,ANDERSONVILLE,North,202.34275890205757,461516.6666666667,10.0,90.2,232.0714829600329,340700.0,1468.0821428571428,Bryn Mawr,1064.0,42.10000000000001,59116.0,515.0,5.200000000000001,1939.0,1189.0,2.07,0.6372180451127819,0.04417293233082707,0.3208955223880597,0.0,0.0,38.0,0.035714285714285705,1.0003082830000003
1500000US170310309002,2017,Andersonville,ANDERSONVILLE,North,215.5166087296055,397729.4117647059,19.0,88.89473684210526,169.9955273280258,350070.0,2059.28947368421,Bryn Mawr,1017.0,40.79999999999999,74444.0,542.0,5.099999999999999,1939.0,1186.0,1.8999999999999992,0.6833824975417895,0.07472959685349066,0.27411167512690354,0.011070110701107007,0.0,26.0,0.02556538839724681,1.000308283
1500000US170310309002,2018,Andersonville,ANDERSONVILLE,North,197.5816014690636,462833.3333333333,18.0,96.16666666666667,234.30075411284045,399652.77777777775,1705.7255291005292,Bryn Mawr,973.0,39.20000000000001,74760.0,512.0,5.200000000000001,1939.0,1283.0,1.9300000000000002,0.8201438848920864,0.06269270298047276,0.31313131313131315,0.013671875,0.0,28.0,0.02877697841726618,1.000308283
1500000US170310309002,2019,Andersonville,ANDERSONVILLE,North,277.42498813239575,402830.0,18.0,101.5,202.34275890205757,461516.6666666667,2280.865740740741,Bryn Mawr,1125.0,43.100000000000016,59355.0,588.0,5.099999999999999,1939.0,1232.0,2.0200000000000005,0.7599999999999999,0.13600000000000007,0.29999999999999993,0.05442176870748297,0.0,39.0,0.034666666666666665,1.000308283
1500000US170310309003,2016,Andersonville,ANDERSONVILLE,North,243.5028325383761,545133.3333333334,9.0,77.88888888888889,228.6034519072734,295200.77777777775,1291.322485793074,Damen,927.0,35.300000000000004,83839.0,372.0,5.3,1939.0,1205.0,2.49,0.7313915857605178,0.03128371089536138,0.478494623655914,0.0,0.0,54.0,0.05825242718446603,0.394267164
1500000US170310309003,2017,Andersonville,ANDERSONVILLE,North,248.6807915717364,630933.4,19.0,76.63157894736842,333.52024989721934,315915.7894736842,947.2162172193133,Damen,1055.0,36.39999999999999,87222.0,429.0,5.200000000000001,1939.0,1111.0,2.5499999999999994,0.6161137440758293,0.19052132701421795,0.35922330097087385,0.03496503496503497,0.0,44.0,0.04170616113744075,0.39426716400000017
1500000US170310309003,2018,Andersonville,ANDERSONVILLE,North,293.5823692677266,420763.15789473685,17.0,81.23529411764706,241.51462492796531,369852.9411764706,1531.389419116063,Damen,1185.0,37.60000000000001,90583.0,517.0,5.599999999999999,1939.0,1076.0,2.56,0.5291139240506331,0.2514767932489451,0.29694323144104817,0.10444874274661503,0.0,54.0,0.04556962025316457,0.3942671640000001
1500000US170310309003,2019,Andersonville,ANDERSONVILLE,North,341.42831880572675,629730.7692307692,15.0,85.66666666666667,243.5028325383761,545133.3333333334,2238.7145465645463,Damen,986.0,34.5,100233.0,472.0,5.700000000000002,1939.0,1095.0,2.3399999999999994,0.6075050709939147,0.21298174442190676,0.36979166666666674,0.10593220338983046,0.0,46.0,0.04665314401622719,0.3942671640000001
1500000US170310309004,2016,Andersonville,ANDERSONVILLE,North,251.0545545431456,457250.0,9.0,102.55555555555556,249.97692341316926,364819.8888888889,1459.4142687559354,Berwyn,972.0,36.0,67250.0,416.0,5.700000000000001,1939.0,1325.0,2.74,0.6008230452674898,0.0,0.545045045045045,0.15865384615384615,1.0,22.0,0.022633744855967083,0.6738245
1500000US170310309004,2017,Andersonville,ANDERSONVILLE,North,326.9254255150618,453714.28571428574,17.0,92.3529411764706,235.70491821460084,305592.64705882355,1296.505178481649,Berwyn,761.0,34.699999999999996,64157.0,329.0,5.299999999999999,1939.0,1367.0,2.45,0.6793692509855452,0.0,0.4535519125683061,0.06686930091185408,0.0,22.0,0.028909329829172145,0.6738245000000002
1500000US170310309004,2018,Andersonville,ANDERSONVILLE,North,273.97812693093334,467090.9090909091,9.0,102.55555555555556,204.1481047807722,550166.6666666666,2694.9388888888884,Berwyn,674.0,34.800000000000004,73295.0,305.0,5.3999999999999995,1939.0,1392.0,2.42,0.8041543026706232,0.0,0.4748603351955306,0.08524590163934426,0.0,23.0,0.034124629080118686,0.6738245
1500000US170310309004,2019,Andersonville,ANDERSONVILLE,North,289.26784775641045,339680.86666666664,10.0,98.2,251.0545545431456,457250.0,1821.3172863247862,Berwyn,500.0,35.10000000000001,90598.0,251.0,5.0,1939.0,1481.0,1.9899999999999998,0.8619999999999999,0.0,0.3174603174603174,0.0,0.0,20.0,0.039999999999999994,0.6738245
1500000US170310310001,2016,Uptown,UPTOWN,North,263.19819667800533,502593.3333333333,11.0,79.45454545454545,156.95630712570772,343324.9090909091,2187.3916083916083,Argyle,1077.0,38.199999999999996,80625.0,545.0,4.8999999999999995,1939.0,954.0,2.23,0.6731662024141133,0.008356545961002786,0.3142857142857142,0.11376146788990824,0.0,44.0,0.040854224698235846,0.6746221850000002
1500000US170310310001,2017,Uptown,UPTOWN,North,254.0309093098103,492866.6666666667,10.0,84.5,189.90446146289494,549010.0,2890.98,Argyle,1179.0,39.10000000000001,79659.0,560.0,5.0,1939.0,918.0,2.11,0.7192536047497881,0.005089058524173029,0.2949308755760369,0.0,0.0,16.0,0.013570822731128071,0.6746221850000002
1500000US170310310001,2018,Uptown,UPTOWN,North,267.5687925878029,518515.04545454547,18.0,92.22222222222223,244.13983100145404,464527.77777777775,1902.711965811966,Argyle,1081.0,38.89999999999999,91250.0,453.0,5.599999999999998,1939.0,944.0,2.39,0.7123034227567066,0.004625346901017575,0.3240740740740742,0.0,0.0,33.0,0.030527289546716012,0.6746221850000003
1500000US170310310001,2019,Uptown,UPTOWN,North,256.7853843306025,634537.1428571428,15.0,84.66666666666667,263.19819667800533,502593.3333333333,1909.562222222222,Argyle,1155.0,42.2,79444.0,490.0,5.1,1939.0,989.0,2.36,0.7861471861471861,0.01298701298701299,0.31818181818181823,0.0,0.0,33.0,0.028571428571428577,0.6746221850000003
1500000US170310310002,2016,Uptown,UPTOWN,North,309.7516586773165,423920.0,25.0,33.24,223.27131567238035,290147.4,1299.5283300330034,Lawrence,974.0,39.29999999999998,51635.0,704.0,3.7999999999999985,1939.0,984.0,1.82,0.7967145790554412,0.07802874743326486,0.2011173184357542,0.27414772727272746,0.0,49.0,0.05030800821355237,0.6586788549999999
1500000US170310310002,2017,Uptown,UPTOWN,North,216.27408647591562,604071.4285714285,13.0,62.61538461538461,140.93985960169945,413423.07692307694,2933.329705957021,Lawrence,996.0,37.60000000000001,54464.0,728.0,3.899999999999999,1939.0,1055.0,1.7399999999999995,0.78714859437751,0.14257028112449802,0.2378048780487805,0.23763736263736265,0.0,42.0,0.04216867469879519,0.6586788549999999
1500000US170310310002,2018,Uptown,UPTOWN,North,264.33014706994896,415125.0,9.0,42.44444444444444,218.28729703906882,404805.55555555556,1854.462266226623,Lawrence,1271.0,34.300000000000004,55543.0,815.0,4.0,1945.0,1264.0,1.8799999999999994,0.7962234461054287,0.13296616837136113,0.300925925925926,0.18282208588957044,0.0,50.0,0.03933910306845004,0.6586788549999999
1500000US170310310002,2019,Uptown,UPTOWN,North,297.7577444723169,540926.6666666666,15.0,33.06666666666667,309.7516586773165,423920.0,1368.5802420242026,Lawrence,1348.0,33.699999999999996,55000.0,848.0,3.799999999999999,1951.0,1356.0,1.9600000000000006,0.8108308605341249,0.0771513353115727,0.4392523364485983,0.19811320754716985,0.0,49.0,0.036350148367952514,0.6586788549999999
1500000US170310310003,2016,Uptown,UPTOWN,North,285.98516388742377,302015.1176470588,17.0,81.3529411764706,249.3926150955324,242302.9411764706,971.572237949604,Damen,1167.0,38.2,68333.0,850.0,4.299999999999999,1939.0,1093.0,1.59,0.8371893744644386,0.008568980291345328,0.2463054187192118,0.13882352941176473,0.0,58.0,0.0497000856898029,0.372797673
1500000US170310310003,2017,Uptown,UPTOWN,North,254.06103383674517,322474.358974359,26.0,97.6923076923077,169.1331571193483,373356.53846153844,2207.470993981863,Damen,1347.0,34.600000000000016,63105.0,812.0,4.5,1939.0,1076.0,1.850000000000001,0.7527839643652565,0.0,0.4945848375451263,0.10221674876847288,0.0,50.0,0.03711952487008164,0.37279767300000005
1500000US170310310003,2018,Uptown,UPTOWN,North,193.90624764280773,361529.5,22.0,85.5,228.06358286174822,356245.45454545453,1562.044453021726,Damen,1449.0,34.899999999999984,69674.0,805.0,4.700000000000002,1939.0,1086.0,2.0099999999999985,0.7943409247757072,0.016563146997929604,0.623003194888179,0.10310559006211183,0.0,32.0,0.022084195997239483,0.372797673
1500000US170310310003,2019,Uptown,UPTOWN,North,256.6144997558298,343666.6666666667,34.0,75.67647058823529,285.98516388742377,302015.1176470588,1056.0516970242036,Damen,1484.0,34.20000000000002,74958.0,779.0,4.599999999999997,1939.0,1134.0,1.9699999999999993,0.8315363881401617,0.024258760107816697,0.6292834890965732,0.033376123234916566,0.0,48.0,0.032345013477088944,0.3727976730000003
